报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),72380,41569,274459,194130,120770,60207,248580,171434,114377,63616,329317,243231,148984,68530,314565,232116,144006,68079,290189,213581,143990,67537,304557,211647,144250,77812,281512,205263,136895,67115,275609,202917,132946,65955,276185,187668,117094,53451,212770,159531,110900,48231,195340,147532,97997,45459,249977,154106,100939,48199,
营业收入(万元),72380,41569,274459,194130,120770,60207,248580,171434,114377,63616,329317,243231,148984,68530,314565,232116,144006,68079,290189,213581,143990,67537,304557,211647,144250,77812,281512,205263,136895,67115,275609,202917,132946,65955,276185,187668,117094,53451,212770,159531,110900,48231,195340,147532,97997,45459,249977,154106,100939,48199,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),72049,39227,333199,252858,131315,64798,250312,172067,112708,57921,311866,228217,137812,63806,301645,223429,138064,66503,285081,206742,139630,67445,305440,225748,154211,81997,308218,225310,149474,75675,287871,212999,142166,70629,358868,194499,123556,57612,248791,181820,124670,53640,214898,144434,95866,45840,240315,147113,96663,46205,
营业成本(万元),61612,34063,255801,187219,117421,58325,217516,150248,98443,50358,275064,200272,119092,54571,262897,194490,119138,57252,245525,179132,121201,58526,267353,196445,134931,72564,272716,199282,132641,67726,255484,190047,125922,63307,247070,168547,106233,50309,211395,156243,106313,45114,168597,122886,81582,38205,209693,123686,81897,39102,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),878,501,3411,2331,1321,520,2896,1266,891,514,2691,2070,1319,670,2411,1851,1235,710,2300,1766,1196,506,2094,1208,686,385,1166,796,364,186,909,553,290,154,1399,1001,633,252,1299,1083,890,449,1344,1098,693,356,1850,1333,878,557,
销售费用(万元),3862,1827,5740,3583,1517,684,3074,1811,1366,859,3182,2780,2040,1138,2853,2552,1657,716,2847,1738,1198,591,2716,2070,1378,666,2178,1828,1161,564,2328,1918,1480,696,2599,2409,1332,675,2745,2761,1841,864,1887,2406,1375,642,3471,3400,1923,956,
管理费用(万元),3172,1836,31790,31306,3655,1729,10746,7304,4805,2192,11103,7875,5149,2309,11046,7443,4956,2288,12277,7768,5086,2452,10864,7617,4812,2189,10555,7650,5311,2299,11217,6837,5336,2231,12030,7614,6191,2855,13299,8988,6471,3370,15087,9291,6493,3920,14942,9397,5800,2686,
财务费用(万元),2426,1000,16782,11889,7297,3540,14418,10967,7505,3997,19266,14997,10150,5119,22121,16731,11137,5538,21711,16348,10947,5369,24416,18540,12511,6293,21546,15808,9994,4900,18621,13820,9314,4240,20484,14937,9176,3521,16861,12001,8411,3844,12663,8568,5486,2716,11470,8701,5893,2869,
资产减值损失(万元),99,--,19675,16531,104,--,1663,472,-303,--,560,223,61,--,318,361,-59,--,421,-10,3,--,-2002,-131,-107,-100,56,-54,2,--,-688,-176,-176,--,75286,-9,-9,--,3192,745,745,--,15320,187,238,0,-1112,596,272,35,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
投资收益(万元),56731,56503,2898,-264,-264,--,-226,-119,-119,--,-386,-138,-138,--,29,9,9,--,77,23,23,--,72,19,19,--,68,15,15,--,663,967,967,--,1459,635,635,--,644,277,277,148,3648,-123,-123,0,-50,-92,162,-55,
