报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,
营业总收入(万元),86597,58859,18802,152530,100894,63618,24097,133959,81012,41288,13953,111935,62137,42523,19254,72434,52285,32901,13635,117296,100167,64367,12174,70261,52201,36923,15561,61974,43835,27756,10004,40115,27044,19036,44310,33762,23234,43316,30996,
营业收入(万元),86597,58859,18802,152530,100894,63618,24097,133959,81012,41288,13953,111935,62137,42523,19254,72434,52285,32901,13635,117296,100167,64367,12174,70261,52201,36923,15561,61974,43835,27756,10004,40115,27044,19036,44310,33762,23234,43316,30996,
利息收入(万元),--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
已赚保费(万元),--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业总成本(万元),92972,58041,16199,130498,87322,53287,20839,113185,69705,35598,12508,96902,52858,36117,17336,65087,46287,29212,11977,110501,95282,61518,10869,64015,45135,31283,13304,53481,36765,22546,9016,34218,22376,15109,36281,27626,19417,36070,24849,
营业成本(万元),59498,38914,11475,83099,57914,35115,13830,81682,48084,25468,9109,75153,41301,28650,14585,53132,38853,24879,10075,100456,87059,57044,8789,50832,37402,26365,11105,44654,30994,19222,7362,28356,18798,12633,31681,24065,16984,31351,21818,
利息支出(万元),--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
研发费用(万元),3921,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
退保金(万元),--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
