报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),5293,27518,19594,14590,8657,28752,16569,8344,3100,11728,5888,4320,3143,8833,5583,4524,3465,8856,5910,4934,3596,11857,8696,7451,4739,15040,8197,6607,4405,15054,10786,8969,5144,18752,13978,10072,5930,18445,13809,9428,5557,15785,10956,7623,4499,12164,8696,6319,3589,9604,6827,4481,2338,
营业收入(万元),5293,27518,19594,14590,8657,28752,16569,8344,3100,11728,5888,4320,3143,8833,5583,4524,3465,8856,5910,4934,3596,11857,8696,7451,4739,15040,8197,6607,4405,15054,10786,8969,5144,18752,13978,10072,5930,18445,13809,9428,5557,15785,10956,7623,4499,12164,8696,6319,3589,9604,6827,4481,2338,
利息收入(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),5290,34735,20947,14743,8119,31692,20441,10453,3721,26612,10945,7505,4210,15359,10248,7307,4093,24857,10771,7711,4622,22741,15639,10722,5457,21321,11371,6538,4406,18236,13556,10218,5637,21114,15554,10886,5716,20315,14087,9722,5331,17805,12099,7615,3911,14347,10086,7106,3540,11175,8062,5332,2605,
营业成本(万元),3816,20343,15602,11579,6732,19000,10600,4184,626,4919,1421,634,300,1170,730,523,341,1506,812,639,455,1980,1286,826,522,2391,1611,1174,693,4300,3537,2812,1564,6791,5001,3500,1894,6393,4688,2929,1501,6467,4569,2878,1501,5100,3624,2448,1270,4651,3414,2125,1176,
利息支出(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金支出(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),0,47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,
赔付支出净额(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,
提取保险合同准备金净额(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,
保单红利支出(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,
分保费用(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),31,85,55,35,18,374,328,221,124,464,195,192,169,488,303,246,189,489,322,269,194,854,615,349,256,805,548,393,235,848,656,481,244,873,635,459,271,835,619,438,264,705,478,321,191,534,383,285,166,431,264,188,101,
销售费用(万元),32,172,135,80,43,4095,4023,2755,1428,5420,4076,2929,1716,5630,4044,2906,1743,5932,5488,4286,2053,7724,5593,4015,2329,6993,5116,3450,1978,7486,6111,4238,2235,7280,5394,3493,1815,6319,4268,3175,1687,5020,3205,2027,785,3100,2192,1738,926,2316,1631,1137,498,
管理费用(万元),1352,6175,4855,2812,1337,6337,4346,2496,1191,6358,3902,2661,1409,4499,3367,2312,1337,6845,3712,2597,1363,6220,4209,2670,1487,5880,3977,2715,1518,6299,4497,2967,1489,5699,4097,2816,1503,5601,4432,3056,1695,5023,3447,2138,1310,4388,3319,2236,976,3068,2076,1363,578,
财务费用(万元),60,652,366,125,87,667,1085,713,325,1768,1173,909,609,2188,1564,1081,476,2602,1721,1180,591,4058,3109,2075,863,3381,-22,-1318,-19,-754,-1257,-293,105,484,418,610,233,1112,50,105,185,171,400,251,124,803,567,399,203,873,676,519,253,
资产减值损失(万元),-0,7261,-64,113,-99,1220,60,83,27,7683,179,179,7,1383,240,240,6,7482,-1283,-1260,-34,1905,826,787,--,1871,141,123,--,57,13,13,--,-14,8,8,0,55,31,20,0,419,0,0,0,421,--,--,0,-164,--,--,0,
公允价值变动收益(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,0,0,--,--,--,0,--,--,--,0,
投资收益(万元),0,1295,-16,-172,--,8914,9229,140,58,32,32,32,32,10003,8137,8164,274,-428,205,206,--,14983,10209,1876,74,386,-1469,-807,-565,-2546,3159,2391,-54,1524,602,-57,8,1454,104,51,31,132,87,80,0,4197,3256,2333,126,3526,2984,2422,1415,
对联营企业和合营企业的投资收益(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,-75,--,-0,--,--,-6,-6,--,--,--,--,--,--,--,--,--,-4140,--,--,--,--,--,--,0,292,--,0,--,132,--,--,--,--,--,2333,126,--,--,2422,514,
汇兑收益(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3,-5756,-1369,-325,538,5936,5357,-1970,-563,-14852,-5025,-3153,-1035,3477,3472,5381,-353,-16429,-4656,-2572,-1026,4100,3266,-1395,-644,-5895,-4643,-738,-566,-5728,389,1142,-547,-838,-974,-870,222,-416,-174,-243,256,-1888,-1055,87,589,2014,1867,1546,174,1954,1749,1571,1148,
营业外收入(万元),4,147,614,134,133,355,78,25,2,150,41,25,6,624,620,616,610,76,52,25,10,41,30,18,7,45,6313,1713,1745,1023,773,30,10,4414,1703,1584,110,4260,1168,1148,9,4815,2848,634,4,761,61,60,1,22,4,1,1,
营业外支出(万元),21,14,4,0,0,53,89,81,0,1601,117,96,82,847,5,2,0,190,103,96,24,469,11,5,5,409,18,9,7,751,16,7,3,33,12,3,2,364,529,522,0,49,36,33,0,45,2,2,0,164,9,6,0,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,433,--,5,--,1,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,15,--,--,--,--,--,--,0,141,--,0,--,20,--,--,--,--,--,--,0,--,--,--,0,
利润总额(万元),-14,-5623,-759,-191,671,6239,5346,-2025,-562,-16303,-5102,-3224,-1111,3254,4087,5995,256,-16542,-4708,-2643,-1041,3672,3285,-1381,-642,-6259,1652,966,1172,-5457,1146,1164,-540,3543,718,711,330,3480,465,383,265,2877,1758,688,592,2730,1926,1605,175,1812,1744,1566,1149,
所得税费用(万元),137,900,329,280,158,887,244,110,20,10,9,8,5,1965,1957,1957,0,32,0,0,--,2607,2617,196,1,-651,945,253,451,643,581,491,-55,1314,351,289,86,1228,185,60,42,828,484,359,269,871,141,28,-4,92,0,0,26,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-151,-6523,-1089,-471,513,5352,5102,-2136,-581,-16313,-5110,-3232,-1116,1289,2130,4038,256,-16574,-4708,-2643,-1041,1065,668,-1578,-642,-5608,706,713,720,-6100,565,673,-485,2230,367,423,244,2252,280,323,223,2049,1274,329,323,1859,1785,1577,179,1720,1743,1566,1122,
归属于母公司所有者的净利润(万元),-404,-8359,-1680,-953,139,3231,4650,-2289,-594,-16310,-5176,-3288,-1157,1273,2074,3993,213,-16590,-4772,-2657,-1077,1046,632,-1647,-674,-5606,654,673,702,-6234,554,665,-489,2214,364,395,239,2206,332,305,220,2085,1295,340,322,1831,1853,1636,196,1774,1774,1583,1122,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),253,1836,592,482,375,2121,453,153,12,-3,66,56,41,16,56,45,43,15,64,14,37,19,36,70,31,-2,52,40,18,135,11,8,4,15,4,28,5,46,-52,18,3,-35,-21,-11,1,28,-68,-60,-17,-54,-31,-18,-0,
基本每股收益,-0.01,-0.17,-0.03,-0.02,0,0.06,0.09,-0.05,-0.01,-0.33,-0.11,-0.07,-0.02,0.03,0.05,0.09,0.01,-0.38,-0.11,-0.06,-0.03,0.02,0.02,-0.04,-0.02,-0.13,0.02,0.02,0.02,-0.14,0.01,0.02,-0.01,0.05,0.01,0.01,0.01,0.05,0.01,0.01,0.01,0.05,0.03,0.01,0.01,0.04,0.04,0.04,0,0.04,0.04,0.04,0.03,
稀释每股收益,-0.01,-0.17,-0.03,-0.02,0,0.06,0.09,-0.05,-0.01,-0.33,-0.11,-0.07,-0.02,0.03,0.05,0.09,0.01,-0.38,-0.11,-0.06,-0.03,0.02,0.02,-0.04,-0.02,-0.13,0.02,0.02,0.02,-0.14,0.01,0.02,-0.01,0.05,0.01,0.01,0.01,0.05,0.01,0.01,0.01,0.05,0.03,0.01,0.01,0.04,0.04,0.04,0,0.04,0.04,0.04,0.03,
