报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),33489,23205,11635,32555,22601,14465,5820,24990,23782,12214,22786,18890,17099,
营业收入(万元),33489,23205,11635,32555,22601,14465,5820,24990,23782,12214,22786,18890,17099,
利息收入(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),23200,15556,7518,23141,15585,9902,3982,18567,17703,8846,16717,13684,12346,
营业成本(万元),18744,12765,5993,16924,12332,7780,3023,14485,13774,6974,13110,10512,9368,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),172,118,49,331,72,49,12,104,74,40,88,79,70,
销售费用(万元),2069,1350,707,2336,1434,919,406,1691,1603,777,1576,1166,907,
管理费用(万元),2427,1538,730,3449,1782,1206,547,2454,2285,1027,2118,2110,1971,
财务费用(万元),-218,-221,38,-83,-79,-95,-5,-196,-135,-51,-226,-230,9,
资产减值损失(万元),6,6,--,184,44,44,--,29,101,79,50,46,21,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),10289,7648,4117,9414,7016,4564,1837,6423,6079,3369,6069,5205,4754,
营业外收入(万元),404,401,1,1029,729,695,14,1002,790,76,522,884,335,
营业外支出(万元),23,23,7,3,3,3,3,10,20,2,1,0,12,
非流动资产处置损失(万元),21,21,7,0,--,0,--,10,20,2,--,--,9,
利润总额(万元),10670,8027,4112,10439,7743,5256,1849,7416,6850,3443,6589,6089,5077,
所得税费用(万元),1673,1241,625,1488,1097,723,252,967,887,879,898,863,754,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),8997,6785,3487,8951,6646,4532,1597,6448,5962,2564,5692,5225,4323,
归属于母公司所有者的净利润(万元),8900,6749,3475,8867,6583,4483,1596,6417,5962,2564,5692,5225,4323,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),97,36,12,84,63,49,1,32,--,--,--,--,--,
基本每股收益,0.86,0.65,0.43,1.48,1.1,0.75,0.27,1.07,0.99,0.43,0.95,--,--,
稀释每股收益,0.86,0.65,0.43,1.48,1.1,0.75,0.27,1.07,0.99,0.43,0.95,--,--,
