报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),60558,44018,22432,72189,56290,39505,21284,73692,74452,48688,62059,
营业收入(万元),60558,44018,22432,72189,56290,39505,21284,73692,74452,48688,62059,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),55574,39035,20233,66494,51087,34994,--,67955,69225,49299,56707,
营业成本(万元),39833,28467,15068,50070,38608,26771,--,51503,53031,38432,49576,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),288,221,131,623,345,186,--,313,198,283,323,
销售费用(万元),9204,6189,3138,11233,7965,5288,--,10634,9485,5340,2682,
管理费用(万元),4088,2788,1357,4965,3818,2525,--,5591,5375,4090,3251,
财务费用(万元),2042,1312,472,-781,49,-18,--,-417,1003,1265,677,
资产减值损失(万元),120,58,67,383,302,242,--,332,133,-110,197,
公允价值变动收益(万元),--,--,--,1242,1242,794,--,-903,-1703,1190,-218,
投资收益(万元),89,72,26,-1331,-1358,-907,--,-172,612,556,520,
对联营企业和合营企业的投资收益(万元),89,72,26,46,46,46,--,--,--,200,128,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5385,5155,2224,5607,5087,4397,2334,4662,4136,1134,5653,
营业外收入(万元),58,22,14,219,167,157,--,614,103,281,237,
营业外支出(万元),43,28,11,25,22,19,--,34,38,51,12,
非流动资产处置损失(万元),27,27,9,7,7,7,--,10,7,30,2,
利润总额(万元),5401,5150,2227,5801,5232,4534,2355,5242,4201,1365,5878,
所得税费用(万元),1966,1728,526,528,958,903,--,1237,688,-1142,885,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3434,3422,1701,5273,4274,3631,1721,4005,3513,2507,4993,
归属于母公司所有者的净利润(万元),3011,3008,1479,5018,3954,3353,1503,3782,3094,2411,4883,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),423,414,223,255,320,278,--,222,420,96,110,
基本每股收益,0.14,0.16,0.08,0.26,0.21,0.18,--,0.2,0.16,0.14,0.37,
稀释每股收益,0.14,0.16,0.08,0.26,0.21,0.18,--,0.2,0.16,0.14,0.37,
