报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),271462,180009,115941,44113,272962,170948,107495,39801,175044,116346,74825,34155,152648,99072,62377,27562,138788,91161,58361,26312,117166,69485,42720,18266,93444,60056,38873,21204,93749,63739,42632,20988,67056,40840,26545,53046,34478,54962,42327,
营业收入(万元),271462,180009,115941,44113,272962,170948,107495,39801,175044,116346,74825,34155,152648,99072,62377,27562,138788,91161,58361,26312,117166,69485,42720,18266,93444,60056,38873,21204,93749,63739,42632,20988,67056,40840,26545,53046,34478,54962,42327,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),249767,157871,101165,41720,236150,146635,92788,35115,145589,95755,61951,28909,129533,85520,54468,23934,123341,80813,52011,23387,103853,61054,37753,16207,83309,53553,34716,18805,84544,57487,38616,18882,58278,34860,22454,46313,29480,50237,38811,
营业成本(万元),190730,124447,78671,29542,183310,113218,70794,26381,110617,73505,48026,22536,100758,67369,42857,18914,96550,62894,39927,17674,79544,47369,29473,12679,65517,42884,27783,15487,70029,48215,32540,16001,47149,28131,18278,38207,24479,42307,34258,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),12264,7378,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),3913,2164,1444,583,3914,2584,1481,619,2483,1420,798,396,1203,828,576,336,786,558,421,299,568,398,300,109,400,301,192,102,488,255,155,74,180,83,74,114,66,122,41,
销售费用(万元),26707,18193,12787,6038,23921,15714,10745,4600,17918,11330,7007,3232,14977,9927,6362,2716,12849,8667,5690,2863,12363,7400,4435,1922,10132,6054,3898,1979,7824,5005,3446,1716,4808,3122,1837,3747,2365,3173,1819,
管理费用(万元),7397,5681,8178,3642,18165,11207,6907,3388,13165,8997,5550,2675,12640,7533,4979,2369,11655,8091,5370,2604,10110,5574,3492,1796,8267,5406,3504,1569,7288,4928,3149,1424,5537,3305,2196,3947,2439,3776,2231,
财务费用(万元),-2425,-2910,-947,2266,2418,1816,875,152,-1540,-778,-601,-3,-1720,-1302,-629,-338,-201,-167,-177,-77,264,96,-57,-254,-1600,-1365,-921,-487,-1481,-1093,-825,-421,364,210,58,186,132,774,337,
资产减值损失(万元),11181,2917,1032,-352,4420,2097,1985,-25,2945,1281,1171,73,1675,1165,324,-62,1702,770,780,23,1004,218,109,-45,592,273,261,155,396,176,151,88,240,9,12,111,0,84,126,
公允价值变动收益(万元),-621,-522,-454,273,--,--,--,--,--,--,--,--,58,58,58,58,-175,-144,-317,-404,111,61,-0,-6,6,-33,-90,--,12,--,--,--,--,0,0,0,0,0,0,
投资收益(万元),358,924,1137,577,1238,1034,790,507,1531,1027,826,503,2867,2509,1397,233,1602,1138,1051,108,1043,281,128,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
对联营企业和合营企业的投资收益(万元),-197,-52,-17,-15,-35,-15,-9,-4,-36,-31,-24,-17,-41,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业利润(万元),25740,25901,17811,4476,40603,27480,16543,5194,30987,21618,13699,5750,26040,16119,9363,3918,16875,11342,7084,2629,14467,8773,5095,2052,10141,6470,4067,2399,9217,6252,4016,2106,8778,5980,4091,6733,4998,4726,3516,
营业外收入(万元),45,51,49,32,613,58,23,418,2594,574,183,78,930,551,221,107,708,294,236,162,818,520,298,94,515,325,289,26,395,216,154,114,157,124,99,213,91,62,72,
营业外支出(万元),104,52,32,14,35,64,15,3,105,58,53,11,53,34,31,26,49,40,34,5,90,52,49,7,25,15,14,9,17,13,5,3,21,20,19,157,132,27,5,
非流动资产处置损失(万元),--,--,--,--,--,29,12,3,55,4,3,1,20,11,8,4,49,40,33,5,42,13,10,7,14,10,9,4,9,5,5,3,2,0,0,81,0,0,0,
