报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),31272,156237,106031,68858,32680,128207,86563,53112,24624,99022,68716,44729,24685,96398,68484,44140,23665,91180,59794,35404,15640,75912,53672,35676,17256,63146,47057,32581,15417,53409,39541,27634,14444,37765,27136,18404,9381,33354,24173,15246,26522,19683,16606,9647,
营业收入(万元),31272,156237,106031,68858,32680,128207,86563,53112,24624,99022,68716,44729,24685,96398,68484,44140,23665,91180,59794,35404,15640,75912,53672,35676,17256,63146,47057,32581,15417,53409,39541,27634,14444,37765,27136,18404,9381,33354,24173,15246,26522,19683,16606,9647,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
营业总成本(万元),29008,150709,100573,64942,30904,126315,81055,49487,22763,100045,63927,42149,23639,94674,67438,43095,23163,90701,61749,38213,17747,70947,50761,33568,16676,57800,42100,29069,13506,46812,34321,23918,12412,33017,23950,16105,8140,28851,20968,13103,22988,17295,13649,8755,
营业成本(万元),10756,61251,42137,29214,14030,65588,47943,31893,14931,57612,41516,27733,15754,60659,45002,28121,15600,62047,40838,24750,10743,47068,33350,21982,10793,37921,28083,19890,9034,33422,23884,17008,9220,23962,17037,11533,6039,21251,15396,9781,16946,13136,10623,5651,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
研发费用(万元),489,4274,2289,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
营业税金及附加(万元),773,2869,2028,1283,605,1961,1178,690,354,1215,478,244,139,607,435,277,141,331,229,170,73,540,385,287,131,464,353,239,127,254,208,141,100,187,134,82,63,207,153,98,152,114,103,84,
销售费用(万元),11764,60223,40824,24301,11535,34119,16533,7033,2283,12496,7394,4502,2401,10086,6805,4337,2435,9364,6277,4061,1985,8994,6085,4295,2134,9512,6240,3985,1698,5090,3802,2417,1269,3668,2736,1631,988,3272,2960,1692,2732,2141,1614,1037,
管理费用(万元),3334,13623,9049,7176,3333,17702,11874,7833,4288,18391,11995,7878,4061,15295,10226,6878,3462,13920,10508,7016,3703,10927,7814,4903,2496,7126,4998,3352,1761,6518,5251,3662,1405,5057,3715,2603,897,3537,1853,1162,2591,1444,1290,1663,
财务费用(万元),2012,5252,3506,2439,1184,3662,2447,1570,724,3065,2436,1750,1045,5911,4719,3164,1484,4638,3451,2100,1048,3106,2477,1616,728,2468,1871,1235,518,1269,866,417,104,29,14,-2,-25,513,451,293,475,330,233,105,
资产减值损失(万元),-119,3217,740,527,217,3284,1080,468,183,7266,109,42,238,2116,251,318,42,402,446,117,194,312,651,483,395,309,555,367,367,259,309,273,314,114,315,259,178,71,155,77,92,130,-214,214,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,7,3,1,-1,7,3,2,3,3,0,0,-17,0,0,0,
投资收益(万元),-168,3223,4403,4504,2634,2173,853,696,221,631,1462,1447,1492,-71,-4,16,-36,-5,2,--,--,18,7,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
对联营企业和合营企业的投资收益(万元),-168,-339,-10,--,--,1854,853,--,221,-932,1462,--,1492,-71,-4,16,--,-5,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
营业利润(万元),2499,10950,10752,9084,4811,4830,6360,4320,2081,-392,6251,4027,2538,1653,1043,1061,466,474,-1952,-2809,-2107,4983,2919,2108,580,5346,4957,3513,1911,6604,5224,3717,2031,4754,3189,2301,1244,4507,3205,2143,3518,2388,2956,893,
营业外收入(万元),2,8,9,5,2,88,589,362,165,1350,382,294,113,1150,480,341,208,695,524,378,21,2581,2385,2290,2045,990,440,419,148,2134,1940,1895,169,318,185,159,43,386,285,99,198,66,58,40,
营业外支出(万元),0,28,11,11,1,130,326,34,2,556,604,80,5,312,17,6,2,535,270,13,2,60,59,9,4,8,7,6,5,43,9,8,4,22,22,19,15,56,14,12,26,22,7,8,
非流动资产处置损失(万元),--,--,--,--,--,--,324,33,2,555,483,80,5,297,4,3,0,512,248,5,0,6,--,5,0,5,1,1,1,37,3,3,--,19,--,17,--,37,0,0,0,0,0,0,
利润总额(万元),2501,10930,10750,9079,4812,4789,6624,4648,2244,402,6029,4240,2646,2491,1505,1396,673,634,-1698,-2444,-2088,7504,5244,4389,2621,6328,5391,3926,2054,8695,7155,5604,2197,5051,3352,2442,1272,4837,3476,2230,3690,2432,3007,925,
所得税费用(万元),293,1817,1092,1191,315,182,1043,658,220,276,1296,897,529,451,177,278,54,-492,-82,29,11,1189,735,624,519,815,614,459,244,1230,951,798,166,669,334,238,172,791,644,431,401,285,545,-60,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,0,0,
净利润(万元),2208,9113,9658,7888,4498,4606,5580,3991,2024,125,4733,3343,2117,2040,1329,1118,619,1126,-1616,-2473,-2099,6315,4508,3765,2103,5513,4776,3467,1809,7465,6204,4806,2031,4382,3017,2204,1100,4047,2833,1799,3289,2147,2462,985,
归属于母公司所有者的净利润(万元),2081,9800,10002,8076,4556,5556,6106,4344,2187,698,4691,3232,1925,2061,1410,1107,567,928,-1665,-2496,-2082,6081,4305,3727,2115,5371,4625,3374,1749,7309,6131,4795,2044,4387,3017,2204,1100,4047,2833,1799,3289,2146,2449,854,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,744,467,191,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
少数股东损益(万元),126,-687,-344,-188,-59,-950,-526,-353,-163,-573,42,111,192,-22,-81,11,52,199,49,23,-17,234,203,38,-13,142,151,93,60,156,73,11,-13,-4,--,0,--,--,0,0,0,2,13,130,
基本每股收益,0.03,0.12,0.12,0.1,0.06,0.07,0.08,0.05,0.03,0.01,0.06,0.04,0.09,0.1,0.07,0.05,0.03,0.05,-0.08,-0.12,-0.1,0.32,0.24,0.2,0.12,0.29,0.25,0.18,0.1,0.4,0.34,0.52,0.22,0.48,0.33,0.24,0.12,0.55,0.41,0.26,0.48,0.31,0.57,0.34,
稀释每股收益,0.03,0.12,0.12,0.1,0.06,0.07,0.08,0.05,0.03,0.01,0.06,0.04,0.09,0.1,0.07,0.05,0.03,0.05,-0.08,-0.12,-0.1,0.32,0.24,0.2,0.12,0.29,0.25,0.18,0.1,0.4,0.34,0.52,0.22,0.48,0.33,0.24,0.12,0.55,0.41,0.26,0.48,0.31,0.57,0.34,
