报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),1635179,1223179,779243,393209,1143495,791023,494198,243420,856594,625288,409641,200433,776334,581852,383561,189265,802342,598628,396717,194029,683128,492917,318135,146133,588528,435371,277558,123574,514785,364705,231145,107533,402640,284800,178590,81302,324599,234748,65868,262139,202933,
营业收入(万元),1635179,1223179,779243,393209,1143495,791023,494198,243420,856594,625288,409641,200433,776334,581852,383561,189265,802342,598628,396717,194029,683128,492917,318135,146133,588528,435371,277558,123574,514785,364705,231145,107533,402640,284800,178590,81302,324599,234748,65868,262139,202933,
利息收入(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
已赚保费(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
手续费及佣金收入(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
营业总成本(万元),1528923,1126173,705619,359094,1113614,744309,461676,219747,791359,568415,367250,177571,721845,532056,341249,165789,694959,505697,335936,168738,568470,398297,259083,123706,475206,353457,228128,105758,408040,287341,185256,90725,327199,234034,149329,70481,274043,199312,57842,226828,178287,
营业成本(万元),661215,499764,323512,165497,556776,414756,273539,136761,485467,365593,239506,116292,450554,342156,226065,110967,460781,344339,229739,117754,371206,266897,174333,83570,337423,253801,166267,77572,294500,203340,129138,63773,237350,170925,107916,51043,199107,144823,43028,167301,129756,
利息支出(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
