报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),20833,90234,66871,40060,17238,75869,55427,33913,19953,59027,34241,20325,8891,40429,30829,19094,8676,36834,27065,18054,8696,32591,23640,15129,7083,28830,20706,13474,5900,24617,17646,10970,4758,18103,12783,7844,14180,10464,10289,7265,
营业收入(万元),20833,90234,66871,40060,17238,75869,55427,33913,19953,59027,34241,20325,8891,40429,30829,19094,8676,36834,27065,18054,8696,32591,23640,15129,7083,28830,20706,13474,5900,24617,17646,10970,4758,18103,12783,7844,14180,10464,10289,7265,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),20743,84369,59796,36198,16128,72487,54817,35078,19370,69549,34327,20190,9045,39285,29749,18515,8603,35960,26090,17295,8443,30855,22397,14384,6868,27742,19852,13175,6115,22842,15744,9806,4356,15049,10377,6376,10969,8221,7177,5082,
营业成本(万元),13651,55786,40858,24335,10474,48272,37371,23644,13611,43296,25654,14580,6293,27812,21413,13140,6058,25209,18461,12193,6028,20285,14644,9424,4462,18063,12942,8659,3967,15199,10493,6433,2695,9946,6882,4177,6973,5354,4533,3317,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
