报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),79663,52947,26324,79175,53862,34971,16233,79992,40962,82358,72520,48530,
营业收入(万元),79663,52947,26324,79175,53862,34971,16233,79992,40962,82358,72520,48530,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),67645,44620,21645,70759,48809,31841,15401,68143,34278,69961,63670,46459,
营业成本(万元),56793,37230,18196,59950,41243,26913,12820,59256,30128,61601,55124,38957,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),743,461,313,827,412,267,141,482,268,511,458,394,
销售费用(万元),7047,4708,2444,7803,5326,3507,1760,6081,2671,5651,5766,4422,
管理费用(万元),2877,2077,617,2286,1787,1153,667,2431,1162,2241,2051,1906,
财务费用(万元),101,65,20,-176,-74,-50,15,-171,-80,-19,332,566,
资产减值损失(万元),84,78,54,69,115,51,-1,65,130,-25,-62,215,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,1638,1638,1638,1638,-674,-303,-39,-129,-30,
对联营企业和合营企业的投资收益(万元),--,--,--,-101,-101,-101,-101,-674,--,-39,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),12055,8353,4679,10053,6691,4768,2470,11174,6381,12359,8721,2041,
营业外收入(万元),551,51,13,693,496,400,400,429,54,175,106,1035,
营业外支出(万元),74,1,0,17,16,15,1,88,1,99,303,2,
非流动资产处置损失(万元),73,--,--,5,4,3,1,3,--,75,--,--,
利润总额(万元),12531,8403,4691,10729,7171,5153,2869,11515,6435,12434,8524,3074,
所得税费用(万元),3046,2015,1121,2622,1729,1140,545,3150,1729,3308,2234,768,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),9485,6388,3571,8107,5442,4013,2324,8365,4706,9126,6290,2306,
归属于母公司所有者的净利润(万元),9485,6388,3571,8107,5442,4013,2324,8365,4706,9126,6290,2306,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.75,0.56,0.32,0.72,0.48,0.36,0.21,0.74,0.42,0.81,0.56,0.2,
稀释每股收益,0.75,0.56,0.32,0.72,0.48,0.36,0.21,0.74,0.42,0.81,0.56,0.2,
