报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),50939,41268,27654,14220,54470,39878,26895,12234,51509,35485,21485,9873,31943,22401,15766,7259,38025,27946,18874,8267,36709,28722,20691,9267,30861,23891,16300,8146,29808,23566,14165,5612,21810,15754,10868,4079,17271,12383,8339,16411,16496,10449,
营业收入(万元),50939,41268,27654,14220,54470,39878,26895,12234,51509,35485,21485,9873,31943,22401,15766,7259,38025,27946,18874,8267,36709,28722,20691,9267,30861,23891,16300,8146,29808,23566,14165,5612,21810,15754,10868,4079,17271,12383,8339,16411,16496,10449,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),55173,38921,25905,12861,58523,40054,26166,11599,51935,35085,21547,9810,43399,24252,16558,7686,38719,27354,18973,8717,40634,27041,18655,9179,29607,20765,13949,6920,25646,20402,12303,5170,18743,13228,8913,3319,15187,10365,6781,13745,13217,8824,
营业成本(万元),37249,30259,19981,10042,40741,30414,20369,9207,38487,27191,16438,7505,27347,17968,12451,5790,29539,21392,14473,6651,27560,20596,14665,7306,22062,16480,11119,5568,20434,16652,9693,4252,14554,10308,6879,2553,11459,8222,5358,10611,10594,6014,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
