报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),256992,179248,106570,323650,233605,170425,102623,312715,226767,285760,274962,275763,251804,179579,108408,
营业收入(万元),256992,179248,106570,323650,233605,170425,102623,312715,226767,285760,274962,275763,251804,179579,108408,
利息收入(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),243149,168093,96558,305770,222207,160561,94824,295629,215338,267956,263784,268307,233206,163197,97764,
营业成本(万元),138629,96312,57684,175723,126442,93569,57001,167280,120550,149717,145101,145891,137419,98453,62035,
利息支出(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2500,1749,885,3534,1840,1292,817,2350,1785,1923,1905,1858,1452,776,315,
销售费用(万元),78048,54195,28692,98307,70494,50192,28003,97439,71186,88921,87125,89703,70877,40565,24087,
管理费用(万元),24269,15939,9395,28379,23448,15529,9106,28291,21761,27106,27096,30375,23485,23361,10894,
财务费用(万元),-539,-234,-140,-160,-33,-33,-31,104,41,-84,254,448,-204,94,111,
资产减值损失(万元),241,132,42,-13,17,12,-71,165,15,373,2302,31,178,-52,322,
公允价值变动收益(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,
投资收益(万元),1358,879,372,370,287,204,97,476,397,441,231,--,107,30,--,
对联营企业和合营企业的投资收益(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),15267,12075,10383,18250,11686,10067,7895,17562,11826,18246,11410,7455,18705,16412,10644,
营业外收入(万元),729,452,205,1415,498,282,130,959,744,952,1127,1632,1220,474,100,
营业外支出(万元),1108,61,35,136,82,46,12,205,148,154,89,570,191,84,113,
非流动资产处置损失(万元),2,2,2,6,--,1,0,3,--,9,22,331,43,--,--,
利润总额(万元),14888,12466,10553,19529,12102,10304,8013,18315,12423,19044,12448,8518,19734,16801,10631,
所得税费用(万元),4872,3805,3087,6118,4085,3379,2677,5157,4205,5468,2661,5418,7358,6442,3105,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),10016,8661,7466,13411,8017,6925,5336,13159,8218,13576,9786,3100,12376,10359,7526,
归属于母公司所有者的净利润(万元),10016,8661,7466,13411,8017,6925,5336,13159,8218,13576,9786,3100,12376,10359,7526,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,
基本每股收益,0.42,0.36,0.31,0.69,0.45,0.38,0.3,0.73,0.46,0.75,0.54,0.17,0.83,0.78,0.59,
稀释每股收益,0.42,0.36,0.31,0.69,0.45,0.38,0.3,0.73,0.46,0.75,0.54,0.17,0.83,0.78,0.59,
