报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),23764,149849,91690,58259,23622,100201,34968,25752,13476,66494,29434,18632,9529,61959,32389,21206,14567,42829,27533,16468,8417,31373,20724,11733,3723,21375,14953,8182,3751,18194,12810,7810,3377,20148,11586,14457,10892,9101,
营业收入(万元),23764,149849,91690,58259,23622,100201,34968,25752,13476,66494,29434,18632,9529,61959,32389,21206,14567,42829,27533,16468,8417,31373,20724,11733,3723,21375,14953,8182,3751,18194,12810,7810,3377,20148,11586,14457,10892,9101,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
营业总成本(万元),20577,136004,83828,53879,22560,95031,34904,25200,13212,59543,27911,17876,9133,55388,29012,18947,12721,39120,24736,14719,7762,27639,18185,10321,3301,18518,13088,6772,3464,15280,10305,6208,2936,16603,9390,11892,9857,8688,
营业成本(万元),14884,112225,69156,45205,18489,83047,28271,20816,11129,50535,22936,14790,7870,48022,24653,16244,11350,34414,21410,12651,6769,24261,15820,8895,2935,15510,10845,5425,2658,12056,8086,4885,2253,13340,7429,9448,7772,6936,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,
营业税金及附加(万元),94,388,155,101,31,306,188,176,217,969,462,300,102,883,591,314,215,593,403,212,87,524,420,306,48,364,140,50,42,373,284,181,104,558,310,350,278,248,
销售费用(万元),832,4093,2807,1636,698,2748,2064,1376,614,2346,1799,1139,578,1958,1434,950,479,1614,1127,669,297,992,763,508,255,1093,808,523,216,1158,831,589,210,881,656,719,555,618,
管理费用(万元),3474,12951,8694,5115,2785,7994,3895,2554,1201,5066,2916,1800,867,4093,2417,1642,832,2943,2118,1390,727,1805,1350,775,356,1800,1289,874,426,1723,1161,556,303,1678,891,1438,883,726,
财务费用(万元),1032,3314,2369,1412,644,830,437,193,30,-17,-122,-108,-72,-375,-259,-177,-59,-677,-555,-464,-200,-540,-331,-143,-193,-610,-234,-232,-25,-413,-294,-155,-4,46,28,10,106,45,
