报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),312284,1095086,760100,488722,221579,874752,628682,413047,199865,868071,643775,425654,184708,672480,471621,306887,151578,533976,390738,240223,118136,447111,316612,211461,1276,5203,3757,2301,1172,0,0,0,0,0,0,0,0,0,--,0,2656,11973,9496,6097,8126,15349,43556,30873,14524,
营业收入(万元),147070,570703,391720,253704,104094,419984,283405,183601,78471,327780,232883,149346,64598,283188,196896,128684,63950,187849,134875,80264,37456,153867,108076,71711,1276,5203,3757,2301,1172,0,0,0,0,0,0,0,0,0,--,--,2656,11973,9496,6097,8126,15349,43556,30873,14524,
利息收入(万元),74414,180836,138730,89599,51338,167265,133218,96083,50574,219350,166694,109260,54624,183809,135970,91448,41733,154355,111848,74872,38237,138182,103253,69125,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,0,0,0,0,0,--,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,0,0,0,0,0,--,0,0,--,
手续费及佣金收入(万元),90799,343548,229650,145418,66146,287503,212060,133363,70821,320940,244198,167048,65486,205484,138755,86756,45894,191772,144015,85087,42444,155062,105282,70626,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,0,0,0,0,0,--,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,0,0,0,0,--,--,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,0,0,0,0,--,--,0,0,--,
营业总成本(万元),203591,714765,480765,308208,144503,554798,393388,263962,125500,526265,377286,220896,105905,441307,290541,194560,89540,321103,213062,135752,71764,272591,186293,125876,1104,4278,3219,1915,666,407,262,139,45,688,569,490,302,120,862,573,3485,82240,21823,15072,12475,135331,68991,52467,19017,
营业成本(万元),82511,264433,184797,118740,55788,187174,136998,89003,42456,144188,105226,66871,33398,122429,89048,56750,19122,92345,68723,43008,21096,74802,49851,33631,684,2842,1874,1196,630,0,--,0,0,0,0,0,--,--,--,--,2227,10200,8703,5865,7342,14332,38316,27463,12893,
利息支出(万元),34353,92963,65863,44045,23629,83577,66930,48990,24049,91730,70224,45174,20342,64113,48949,33544,18027,51640,38225,25754,13140,39661,31091,21514,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,--,0,0,0,0,0,--,0,0,--,
