报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
营业总收入(万元),42003,226276,177643,120028,63611,256345,176303,112980,45042,144056,100387,61173,26849,114871,82789,54437,22473,110696,79684,50787,22503,96841,69440,45016,19397,89716,66196,43906,18985,80005,57571,36648,16284,64908,13142,43953,43397,
营业收入(万元),42003,226276,177643,120028,63611,256345,176303,112980,45042,144056,100387,61173,26849,114871,82789,54437,22473,110696,79684,50787,22503,96841,69440,45016,19397,89716,66196,43906,18985,80005,57571,36648,16284,64908,13142,43953,43397,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业总成本(万元),42303,359555,175488,115946,58613,237335,163242,105096,44075,140255,97282,59259,25934,113730,80477,52813,22500,110534,78182,49830,22242,95864,68578,44392,19279,85973,62225,40751,17270,74226,52901,33217,14585,59425,12049,40266,41059,
营业成本(万元),36726,196965,150468,99116,50578,201858,139397,89288,36800,117369,81145,49392,21400,93876,67402,44514,18789,95633,68833,44087,19812,83822,60001,38900,16818,75674,55134,36164,15292,66005,47144,29554,12895,53494,10742,35513,36985,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
研发费用(万元),1974,10995,8051,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
