报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),69072,45228,24054,92227,61939,43493,24051,96683,69500,49409,28840,125090,93233,65720,37291,149370,113380,82182,48841,186039,140823,99127,53729,159980,113575,79521,42270,159815,110790,68874,29649,130679,102504,81649,51547,155611,111896,76841,42432,175232,133416,89061,52778,183711,125531,83089,45219,165494,123437,80075,45660,
营业收入(万元),69072,45228,24054,92227,61939,43493,24051,96683,69500,49409,28840,125090,93233,65720,37291,149370,113380,82182,48841,186039,140823,99127,53729,159980,113575,79521,42270,159815,110790,68874,29649,130679,102504,81649,51547,155611,111896,76841,42432,175232,133416,89061,52778,183711,125531,83089,45219,165494,123437,80075,45660,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),77412,50428,26293,103290,69746,48623,26288,111900,80679,57270,32171,143138,105471,72713,40223,179433,130058,93225,53903,213691,156536,108837,57821,172693,113561,79686,42629,164438,110013,68263,29254,130117,101772,80911,50687,167907,113868,78921,43371,177241,133055,89018,52934,183372,126034,83508,44927,164778,122461,79292,45156,
营业成本(万元),57864,37615,20001,76396,50876,35816,19889,79490,56903,40584,23722,103917,77243,54174,30839,124331,94175,68959,41144,161491,121678,86274,47096,137749,93246,65578,35222,138148,94404,57995,25125,110178,86235,68937,43328,132524,94752,65383,35803,148878,112848,75268,44295,156710,107597,70330,38204,142939,107756,69206,39448,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2170,1416,735,2858,2016,1386,733,2538,1126,745,362,1971,1678,1338,972,2437,1792,1266,815,3348,1973,1276,598,2133,1498,1023,513,1924,1392,923,458,1481,1142,856,574,1449,979,710,337,1591,978,781,426,2488,1110,685,439,1437,881,501,305,
销售费用(万元),522,315,126,1775,679,492,198,2109,1049,777,550,3048,1487,853,434,3624,2153,1588,862,5021,3347,2194,1076,3410,2206,1441,585,4190,2258,1361,562,3893,3183,2046,1244,6355,4658,3420,2056,8308,6166,4221,2765,7612,5617,4053,2105,6586,4093,2902,1745,
管理费用(万元),10999,7339,3747,16084,11889,8131,4142,18917,15253,10365,5236,22652,16814,11335,5810,28042,20755,14073,7526,27212,19343,12584,6254,19412,10108,7795,4561,14873,8190,5970,2139,11356,8120,6940,4527,24401,10777,7471,4389,15272,10763,7134,4596,14797,9904,7769,3828,11777,8615,5991,3333,
财务费用(万元),5858,3743,1685,6007,4274,2787,1325,8845,6356,4808,2302,10702,7698,5013,2169,20743,11200,7355,3555,16245,10148,6484,2797,9997,6502,3850,1747,5240,3769,2013,971,3527,3092,2131,1014,3118,2703,1937,786,3024,2300,1615,852,2020,1807,670,352,2013,1116,692,326,
资产减值损失(万元),--,--,--,170,12,12,--,2,-9,-9,--,849,552,--,--,256,-17,-17,--,373,48,24,--,-8,--,--,--,62,--,--,--,-320,--,--,--,59,--,--,0,168,--,--,--,-254,--,--,0,26,--,--,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,855,--,--,--,4,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
投资收益(万元),--,--,--,19622,19622,19622,19622,26377,2394,--,--,2351,2351,--,--,31553,855,--,--,-2,--,--,--,843,855,832,--,5,11,4,--,4,--,--,--,12750,2400,2400,2400,--,--,--,--,1216,818,818,0,1405,-7,-5,-2,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2,--,--,--,-12,--,-23,--,-6,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
汇兑收益(万元),-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-8333,-5186,-2235,8676,11815,14492,17385,11160,-8785,-7861,-3332,-15697,-9887,-6993,-2932,1489,-15824,-11044,-5062,-27654,-15713,-9711,-4092,-11869,870,667,496,-4618,789,615,399,566,732,738,860,454,428,320,1462,-2009,361,43,-156,1555,315,399,292,2121,969,779,503,
营业外收入(万元),22,22,0,135,94,61,31,138,108,78,31,131,101,68,39,197,140,109,77,148,97,64,8,55,13,9,4,6145,105,105,101,609,128,27,15,526,70,46,20,740,506,493,470,243,695,673,234,8,292,206,91,
营业外支出(万元),1,0,0,14,35,34,34,117,0,0,0,707,10,9,4,129,58,50,29,23,11,9,3,171,26,16,7,40,27,23,9,25,4,4,2,48,43,32,25,194,138,119,51,43,22,22,4,123,78,42,15,
非流动资产处置损失(万元),--,--,--,--,0,0,0,0,--,--,--,118,6,4,4,95,17,21,--,13,--,7,--,72,--,7,--,4,--,--,--,--,--,--,--,--,--,--,0,26,--,--,--,15,--,--,0,72,--,--,0,
利润总额(万元),-8312,-5164,-2235,8798,11873,14519,17382,11181,-8677,-7783,-3301,-16274,-9795,-6933,-2897,1558,-15742,-10984,-5014,-27529,-15627,-9656,-4086,-11985,857,660,493,1487,867,696,491,1150,856,761,873,932,455,335,1457,-1464,730,417,263,1756,989,1051,522,2005,1183,943,579,
所得税费用(万元),327,273,204,554,379,290,188,110,53,40,99,65,296,289,200,1008,667,537,444,1079,846,597,376,972,809,597,415,1171,837,644,456,931,808,689,430,708,371,252,116,703,681,357,221,1231,442,260,245,1488,719,500,283,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-8638,-5437,-2439,8243,11494,14229,17194,11070,-8730,-7823,-3400,-16339,-10091,-7222,-3097,549,-16409,-11522,-5457,-28609,-16472,-10253,-4462,-12957,48,63,79,316,29,52,35,219,48,72,443,224,84,83,1341,-2167,49,60,42,525,547,791,278,517,464,443,296,
归属于母公司所有者的净利润(万元),-8640,-5438,-2440,8240,11492,14227,17193,11071,-8728,-7822,-3400,-16327,-10081,-7215,-3095,3226,-16321,-11463,-5445,-27733,-16423,-10220,-4455,-12844,84,97,93,361,66,73,124,276,91,112,453,223,109,100,1348,-2116,62,68,48,488,552,838,328,637,602,553,382,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),2,1,1,3,2,2,1,-1,-1,-1,-0,-12,-11,-7,-3,-2677,-88,-58,-12,-876,-49,-33,-8,-113,-36,-34,-14,-45,-37,-21,-89,-57,-42,-40,-10,1,-25,-17,-7,-52,-14,-8,-6,37,-5,-47,-51,-120,-138,-110,-86,
基本每股收益,-0.49,-0.31,-0.14,0.46,0.65,0.8,0.97,0.62,-0.49,-0.44,-0.19,-0.92,-0.57,-0.41,-0.17,0.18,-0.92,-0.64,-0.31,-1.56,-0.92,-0.57,-0.25,-0.72,0.01,0.01,0.01,0.02,0,0,0.01,0.02,0.01,0.01,0.03,0.01,0.01,0.01,0.07,-0.12,0,0,0,0.03,0.03,0.05,0.02,0.04,--,0.03,0.02,
稀释每股收益,-0.49,-0.31,-0.14,0.46,0.65,0.8,0.97,0.62,-0.49,-0.44,-0.19,-0.92,-0.57,-0.41,-0.17,0.18,-0.92,-0.64,-0.31,-1.56,-0.92,-0.57,-0.25,-0.72,0.01,0.01,0.01,0.02,0,0,0.01,0.02,0.01,0.01,0.03,0.01,0.01,0.01,0.07,-0.12,0,0,0,0.03,0.03,0.05,0.02,0.04,--,0.03,0.02,
