报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),175198,512700,409675,260672,105981,483810,375475,239679,110764,475793,342278,239938,117432,274550,149882,89160,12849,88551,55427,38401,13178,73845,54867,34844,12955,59338,50539,39686,10161,61029,49307,37478,11155,46614,37516,24708,8744,39902,34180,20254,8219,46454,36858,24044,10480,33794,25498,16257,6955,28025,20397,12712,4491,
营业收入(万元),175198,512700,409675,260672,105981,483810,375475,239679,110764,475793,342278,239938,117432,274550,149882,89160,12849,88551,55427,38401,13178,73845,54867,34844,12955,59338,50539,39686,10161,61029,49307,37478,11155,46614,37516,24708,8744,39902,34180,20254,8219,46454,36858,24044,10480,33794,25498,16257,6955,28025,20397,12712,4491,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,
营业总成本(万元),155585,498553,365846,231537,96821,419665,319103,198921,95550,365116,261451,177457,81333,210913,111643,63476,11880,84619,52129,36267,12015,68938,50032,30895,11188,55379,44879,35045,9093,56849,44061,33424,10063,44142,34491,22675,7898,36232,30475,17877,7444,41513,31695,20486,9129,29364,22268,14093,6159,24562,17743,11068,4100,
营业成本(万元),122561,363066,273960,172794,71146,294471,235663,151490,68508,252527,177587,125528,57682,149939,81329,47204,9263,64634,38403,27777,8878,51947,38575,23763,8262,40487,35729,28777,6776,45046,36155,27886,7896,34514,27735,18330,6459,28734,24713,14442,5825,34160,26821,17460,7464,24063,19019,11864,5039,20044,14719,9028,3126,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--,--,--,--,
