报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),1504046,5673587,3907313,2406947,1147440,4833328,3435668,2326718,1291458,4956903,3343758,2286268,1265243,4832057,3846134,2688930,1240801,4024348,3077469,1970877,932861,1958061,1360390,884409,438733,1287459,936508,560010,263958,1088772,816707,515565,274672,875358,633001,183514,729974,439533,
营业收入(万元),1499856,5665991,3907313,2406947,1147440,4833328,3435668,2326718,1291458,4956903,3343758,2286268,1265243,4832057,3846134,2688930,1240801,4024348,3077469,1970877,932861,1958061,1360390,884409,438733,1287459,936508,560010,263958,1088772,816707,515565,274672,875358,633001,183514,729974,439533,
利息收入(万元),4190,7596,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业总成本(万元),1496486,5641147,3890333,2393432,1138465,4815602,3421986,2316970,1285991,4947080,3332640,2276314,1259614,4838141,3844813,2683530,1234653,3927331,3004705,1933354,919288,1996093,1387172,912319,447182,1238457,891282,532362,252892,1006790,751055,472615,252288,818071,595062,170834,684647,427209,
营业成本(万元),1459972,5506163,3791960,2332268,1115273,4703510,3338115,2259996,1258434,4828121,3237773,2213714,1228402,4665466,3714239,2582615,1178289,3762839,2847497,1838824,876376,1886380,1313520,855212,419687,1140481,828033,489012,233876,925538,689681,429773,235514,743451,548644,157901,607834,384331,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业税金及附加(万元),2249,4953,3477,1860,1068,4028,2060,1377,471,1360,800,336,225,3652,1940,1403,628,3373,2556,1010,631,1507,1393,788,410,2741,2012,1017,368,2407,1830,952,471,991,758,403,1192,900,
销售费用(万元),15671,67313,47165,30863,10871,63031,41814,29238,12570,67425,43721,32061,14390,91658,67680,46762,21623,99725,69048,42454,20895,78103,57369,38670,18959,69964,46664,30440,14304,56786,39307,26917,11242,55052,35051,7971,59098,31655,
管理费用(万元),7250,21026,15836,8257,6457,20844,20112,12214,8096,25493,21398,10983,7350,32319,22041,14959,8272,31819,21629,8759,3073,19788,13023,9038,2432,20120,12948,9458,3355,17521,11305,7371,3183,12391,6909,3913,8131,5849,
财务费用(万元),3695,19024,13459,7516,2590,15718,11256,6831,3716,15167,12449,9525,3545,32947,29958,23007,14778,18445,11332,7345,1897,6891,3794,2715,1483,1682,140,-310,-102,2397,3179,2822,1878,3636,2696,646,6915,3872,
资产减值损失(万元),7649,22668,18437,12669,2206,8472,8628,7313,2704,9514,16498,9696,5701,12099,8954,14785,11063,11129,52643,34962,16415,3424,-1926,5896,4210,3470,1484,2746,1092,2141,5754,4781,0,2550,1003,0,1477,601,
