报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),78180,47278,18039,97293,77730,50889,19246,87421,67797,47629,21108,95448,78633,56863,28385,121850,92783,64877,29001,131592,99310,61711,28214,185432,134712,90309,46535,173680,134199,90030,36097,140709,100861,66201,36455,166959,124065,39608,162278,129942,
营业收入(万元),78180,47278,18039,97293,77730,50889,19246,87421,67797,47629,21108,95448,78633,56863,28385,121850,92783,64877,29001,131592,99310,61711,28214,185432,134712,90309,46535,173680,134199,90030,36097,140709,100861,66201,36455,166959,124065,39608,162278,129942,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业总成本(万元),86832,53235,21674,124372,92956,61156,23237,102277,78574,54092,24622,120064,88097,60380,29849,128515,96369,67150,30286,141301,104884,66014,31164,192508,141590,93996,47034,172586,132539,87673,35586,136513,97223,62920,33444,157113,116554,37127,151716,122461,
营业成本(万元),71800,44139,17598,92782,74559,50097,18985,79181,60852,43396,20003,93600,71450,50592,25390,105458,81046,57131,25412,116553,87887,56173,26320,168150,123338,81545,41404,147400,117342,77013,30186,114864,83856,54557,29163,133183,99066,31727,129352,103871,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
研发费用(万元),2438,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业税金及附加(万元),1446,747,394,1359,1302,656,326,658,1,1,0,316,293,200,96,278,239,164,54,505,434,364,261,140,97,83,17,147,134,121,63,290,228,112,67,721,616,239,638,466,
销售费用(万元),2069,1236,454,4062,2536,1555,671,4139,2945,1880,654,3797,2648,1558,673,4308,2763,1943,862,3380,2336,1299,680,4524,2994,2079,1138,3685,2405,1483,695,3174,1978,1281,553,2762,2065,383,2426,2057,
管理费用(万元),7569,4797,1934,16308,9395,5068,2093,12528,11200,6805,3106,18508,12020,7112,3264,16023,10909,7012,3123,18989,12797,7463,3620,18935,14678,9904,4236,20201,11852,8255,4150,18835,11298,7346,3516,20800,15273,4750,17056,14601,
财务费用(万元),3264,1903,1015,5906,4825,3468,1105,4226,2954,1488,636,1707,1128,619,67,1581,1000,636,661,1303,884,446,241,465,392,345,208,459,294,269,316,193,468,229,144,710,465,380,1929,106,
资产减值损失(万元),685,414,279,3955,339,312,57,1545,623,521,223,2134,558,298,360,865,412,264,175,571,547,267,42,295,92,41,30,694,512,533,176,-842,-605,-605,0,-1064,-932,-352,315,1361,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
投资收益(万元),93,56,27,585,35,36,18,7270,10,1,-24,481,525,548,-33,667,639,610,-35,620,583,605,545,9122,8121,4381,1284,7215,3846,2513,--,4026,838,700,0,534,383,0,506,237,
对联营企业和合营企业的投资收益(万元),93,56,27,52,35,36,18,2,10,1,-24,-104,-60,-37,-33,28,0,-29,-35,75,38,60,--,--,182,142,64,299,220,174,--,252,261,123,0,123,-27,0,240,187,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业利润(万元),-8032,-5517,-3386,-25637,-15192,-10230,-3972,-7585,-10767,-6462,-3538,-24135,-8939,-2968,-1497,-5997,-2947,-1663,-1321,-9090,-4991,-3697,-2404,2047,1244,694,786,8309,5507,4870,510,8222,4476,3981,3011,10380,7895,2480,11067,7717,
营业外收入(万元),1530,958,42,351,499,276,126,8120,1848,1585,1417,2863,2471,459,288,1618,1004,696,245,10817,812,538,231,7227,1450,846,259,2273,1719,706,284,2551,2253,1374,359,4782,3941,1411,3282,4825,
营业外支出(万元),1,0,--,506,11,1,0,15,33,0,--,144,41,5,5,90,20,4,1,26,5,1,1,184,6,5,4,36,6,1,5,37,37,37,0,57,42,10,130,589,
非流动资产处置损失(万元),--,--,--,--,9,0,0,5,--,--,--,0,0,0,--,68,4,4,1,--,0,0,--,69,1,1,--,2,1,0,4,1,0,0,0,19,--,0,0,0,
利润总额(万元),-6503,-4560,-3343,-25792,-14703,-9956,-3847,520,-8953,-4877,-2121,-21416,-6509,-2514,-1214,-4469,-1962,-970,-1077,1701,-4184,-3161,-2174,9090,2688,1536,1040,10546,7220,5574,790,10736,6691,5317,3370,15104,11794,3882,14219,11953,
所得税费用(万元),--,--,--,--,--,--,--,0,--,--,--,-81,-106,-106,0,195,10,-6,-10,1470,-29,-0,2,1940,1561,1037,268,1472,1423,892,173,1152,723,575,498,1621,1162,353,1338,3147,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
净利润(万元),-6503,-4560,-3343,-25792,-14703,-9956,-3847,520,-8953,-4877,-2121,-21335,-6402,-2408,-1214,-4664,-1972,-965,-1067,232,-4155,-3161,-2176,7150,1127,499,772,9074,5798,4682,616,9584,5968,4743,2872,13483,10632,3529,12882,8805,
归属于母公司所有者的净利润(万元),-6503,-4560,-3343,-25792,-14703,-9956,-3847,520,-8953,-4877,-2121,-21335,-6402,-2408,-1214,-4664,-1972,-965,-1067,232,-4155,-3161,-2176,7150,1127,499,772,9074,5798,4682,616,9584,5968,4743,2872,13483,10632,3529,12882,8805,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2176,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
基本每股收益,-0.13,-0.09,-0.07,-0.51,-0.29,-0.2,-0.08,0.01,-0.18,-0.1,-0.04,-0.42,-0.13,-0.05,-0.02,-0.1,-0.04,-0.02,-0.02,0.01,-0.09,-0.07,-0.05,0.15,0.02,0.01,0.02,0.19,0.13,0.1,0.01,0.22,0.14,0.12,0.07,0.35,0.28,0.09,0.33,0.25,
稀释每股收益,-0.13,-0.09,-0.07,-0.51,-0.29,-0.2,-0.08,0.01,-0.18,-0.1,-0.04,-0.42,-0.13,-0.05,-0.02,-0.1,-0.04,-0.02,-0.02,0.01,-0.09,-0.07,-0.05,0.15,0.02,0.01,0.02,0.19,0.13,0.1,0.01,0.22,0.14,0.12,0.07,0.35,0.28,0.08,0.33,0.25,
