报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),46771,34289,15201,63312,53532,36069,13907,74919,39615,24373,7952,60462,35213,21373,11558,52450,28544,15158,6310,38192,20613,12857,5679,29078,13652,8476,4446,21864,14773,8442,
营业收入(万元),46771,34289,15201,63312,53532,36069,13907,74919,39615,24373,7952,60462,35213,21373,11558,52450,28544,15158,6310,38192,20613,12857,5679,29078,13652,8476,4446,21864,14773,8442,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),46565,33863,15519,72368,54156,38409,13974,70619,37980,24268,8083,57707,34485,20034,11163,43725,23900,12447,5049,29362,16919,10564,4688,23211,11418,7137,3635,17095,10944,7177,
营业成本(万元),30657,22613,9571,51549,39710,28089,9514,51810,25602,14552,4533,41267,24207,15159,8547,32607,16993,8403,3350,21418,11481,7715,3800,17763,7365,4641,2377,12898,7857,5077,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),4405,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),419,367,193,632,499,363,139,619,147,146,42,429,187,149,111,562,246,176,32,471,250,164,80,437,211,85,48,261,120,9,
销售费用(万元),2709,1767,950,3843,2380,1375,879,2649,1304,1111,480,2414,1785,1067,614,1842,1534,934,456,1594,1330,656,295,1179,955,528,256,824,526,322,
管理费用(万元),4719,6593,4188,12447,8617,5793,3191,12169,9523,6571,2790,10782,7284,3199,1646,7067,4855,2741,1323,5337,4009,2239,499,3082,2713,1705,941,2745,2325,1641,
财务费用(万元),2912,2085,690,3267,2075,1276,286,2648,1286,1350,209,1730,1022,552,256,420,292,207,24,-219,-166,-216,14,137,173,134,13,225,39,36,
资产减值损失(万元),744,438,-72,630,875,1513,-36,725,117,538,29,1085,1,-92,-11,1228,-19,-14,-137,761,16,6,--,613,1,44,--,143,78,91,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,-8,
投资收益(万元),459,288,66,320,388,172,90,440,220,214,145,420,574,352,180,361,109,96,-45,-62,-34,-13,--,--,--,--,--,--,--,24,
对联营企业和合营企业的投资收益(万元),459,288,66,320,388,172,90,--,--,214,145,420,--,352,180,361,109,96,-45,-62,-34,-13,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
