报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),307080,144592,555176,397425,274049,132363,477219,343342,220059,98411,433794,329498,218930,103826,423276,333226,220296,98958,389976,307555,195823,85384,348009,134418,87229,46234,153448,133676,91326,44466,152099,121013,81112,38402,136785,106888,67244,30510,125045,98397,66428,26892,104152,75385,50547,24191,118423,85650,57986,27534,
营业收入(万元),307080,144592,555176,397425,274049,132363,477219,343342,220059,98411,433794,329498,218930,103826,423276,333226,220296,98958,389976,307555,195823,85384,348009,134418,87229,46234,153448,133676,91326,44466,152099,121013,81112,38402,136785,106888,67244,30510,125045,98397,66428,26892,104152,75385,50547,24191,118423,85650,57986,27534,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),287478,136852,527385,379713,258973,126167,452018,326595,209199,93674,412559,308567,204465,97662,397064,311875,204634,92868,371431,293284,186233,82526,333678,132881,86835,46004,154530,134962,92690,44350,150032,118974,79779,37860,133329,103804,65370,30056,122377,95618,64646,26391,101616,73017,48886,23069,112310,81435,54990,26297,
营业成本(万元),215411,100198,383987,284635,198979,97927,344429,254479,161826,72220,314973,242922,163205,78890,313135,255482,167790,76409,301699,245753,155819,68532,267273,105749,68695,39322,123689,114324,77962,36858,120112,97940,65807,31332,106893,85690,53809,24031,101151,80305,54337,21982,84583,60976,40978,19380,95399,68987,46518,22043,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2767,1316,5288,3039,1883,812,4310,1607,967,456,1762,1275,792,416,1840,1320,918,447,1620,1154,691,296,1517,723,494,226,485,376,249,160,697,550,382,133,687,491,319,185,467,361,293,91,489,379,296,69,506,227,146,70,
销售费用(万元),34314,16287,51501,34466,19603,8526,31684,19013,10840,4745,24266,16408,10350,4483,22273,15560,9888,4333,17282,12407,7671,3611,15910,6462,3964,1635,6702,4964,3559,1743,6669,5134,3621,1706,5847,4265,2706,1284,4434,2861,1865,768,3007,1911,1301,616,3868,3109,2262,1188,
管理费用(万元),33202,15502,73499,50500,33576,16392,65557,46918,32182,14801,65311,44203,28200,13423,50381,34592,22454,11125,44585,28857,18836,8541,37587,14202,9535,3513,18079,12275,8777,4551,17673,12303,8185,3852,15265,10501,6521,3605,12451,8906,6183,2625,9768,6711,4290,2067,9251,6734,4511,2314,
财务费用(万元),824,3137,9514,7006,4244,2123,1336,3228,2776,1395,2803,3112,1985,843,6838,4345,3024,834,3886,4893,3006,1546,9274,4360,2759,1309,4002,2970,2272,1021,3762,2787,1725,817,3326,2676,1751,951,3162,2971,1934,925,3672,2890,1869,937,3159,2427,1552,682,
资产减值损失(万元),960,412,3596,67,687,386,4702,1349,609,57,3444,648,-68,-392,2596,576,560,-281,2359,221,210,--,2118,1386,1386,--,1573,53,-130,17,1119,260,60,20,1310,181,264,--,712,214,33,--,98,151,151,0,126,-48,3,--,
公允价值变动收益(万元),--,--,418,--,--,--,471,459,459,--,589,-486,1354,-63,-1026,--,--,--,12,8,8,--,10,8,5,--,-57,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
投资收益(万元),434,152,65,265,123,18,1692,1795,1214,119,-1589,-59,-110,-129,9120,7831,7831,7691,-9,--,--,--,15,--,--,--,--,--,--,--,51,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
对联营企业和合营企业的投资收益(万元),434,152,401,265,123,--,244,--,73,--,63,43,36,--,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),20688,7926,33569,18334,15557,6214,27364,19000,12533,4856,20234,20387,15709,5972,34307,29182,23493,13782,18548,14279,9599,2858,14355,1545,401,229,-1139,-1285,-1364,116,2117,2039,1333,542,3457,3084,1873,454,2667,2778,1781,501,2536,2368,1661,1123,6113,4214,2996,1237,
营业外收入(万元),2801,396,1082,2804,775,92,7053,2664,1272,234,6323,2385,1393,277,3968,2053,1371,257,2694,1094,474,272,2795,503,470,48,1616,305,242,208,908,259,133,23,538,118,107,3,373,42,40,17,661,101,20,0,513,79,50,12,
营业外支出(万元),140,15,690,353,96,38,884,156,90,27,1856,206,89,14,554,136,75,21,668,156,53,4,322,21,6,2,93,25,6,4,291,116,66,9,217,46,44,26,297,125,94,12,71,51,18,6,133,59,51,30,
非流动资产处置损失(万元),--,--,--,305,65,12,801,115,72,11,1657,179,71,9,484,125,67,--,242,--,--,--,236,5,5,1,91,24,5,4,105,100,56,3,69,3,3,3,46,29,17,--,67,--,--,0,116,--,--,--,
利润总额(万元),23348,8307,33962,20785,16236,6267,33533,21509,13715,5064,24701,22566,17013,6235,37721,31099,24789,14018,20574,15217,10020,3126,16828,2027,865,275,385,-1006,-1128,320,2735,2181,1400,556,3777,3156,1937,431,2743,2695,1727,506,3126,2417,1663,1117,6493,4235,2995,1219,
所得税费用(万元),4702,1591,8303,4480,3244,1412,7243,4254,2294,1289,3878,4618,3728,1427,5049,4014,2925,1116,4476,2833,1999,915,3373,662,322,161,61,275,176,98,733,848,598,141,491,730,440,62,143,437,337,38,344,602,462,220,1234,1017,722,278,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),18647,6716,25659,16306,12992,4855,26290,17254,11421,3775,20823,17948,13285,4807,32672,27086,21864,12901,16099,12383,8021,2211,13455,1365,542,114,323,-1281,-1304,221,2001,1333,802,415,3286,2426,1497,369,2600,2258,1390,468,2782,1815,1201,897,5259,3218,2274,941,
