报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,
营业总收入(万元),2088462,10680710,7430823,5018462,2318469,10025415,6332670,3927620,1681698,8227493,5201289,3383240,1562375,7160539,5185923,3568029,1414928,5952756,4448041,2885514,1361669,5353690,4010696,2617065,1166861,4653990,3507461,2233937,953324,3658390,2486904,1632712,739476,2660128,1857590,1176251,548583,1936963,1293728,837591,354785,1200524,753267,91214,37531,936085,620824,90805,40946,17822,
营业收入(万元),2088462,10680710,7430823,5018462,2318469,10025415,6332670,3927620,1681698,8227493,5201289,3383240,1562375,7160539,5185923,3568029,1414928,5952756,4448041,2885514,1361669,5353690,4010696,2617065,1166861,4653990,3507461,2233937,953324,3658390,2486904,1632712,739476,2660128,1857590,1176251,548583,1936963,1293728,837591,354785,1200524,753267,91214,37531,936085,620824,90805,40946,651126,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),1990893,10269094,7150832,4828873,2236235,9587864,6046755,3733578,1595399,7855005,4942238,3204461,1483316,6839735,4959304,3401676,1351325,5724821,4274918,2762190,1302987,5148665,3847869,2504066,1119640,4450533,3342437,2121225,905755,3483759,2369064,1548088,702777,2548484,1767795,1118319,519376,1858551,1240563,800953,337321,1146971,706419,86583,37407,903503,607061,88148,40743,--,
营业成本(万元),1760032,9284311,6534578,4438127,2057471,8716716,5510681,3406197,1429910,7074481,4393968,2852877,1318082,6138931,4494779,3087699,1222155,5161759,3905694,2525485,1188987,4641020,3515807,2285868,1016930,4011937,3043188,1933810,820405,3140273,2145396,1403426,628916,2259534,1580021,993630,458089,1628546,1090350,701039,294452,999072,613837,59208,25410,794715,527121,64424,30225,--,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,
