报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-06-30,2007-12-31,2007-06-30,2006-12-31,
营业总收入(万元),596902,432299,282979,148148,798436,578444,342157,154046,826589,502231,329316,164434,960770,481785,299647,145644,830036,583019,409614,153179,713486,470227,270263,90982,420995,286364,184610,84443,380703,230261,153593,59642,272915,192827,125220,54777,213611,151173,98841,158778,70401,152313,61039,111731,
营业收入(万元),596902,432299,282979,148148,798436,578444,342157,154046,826589,502231,329316,164434,960770,481785,299647,145644,830036,583019,409614,153179,713486,470227,270263,90982,420995,286364,184610,84443,380703,230261,153593,59642,272915,192827,125220,54777,213611,151173,98841,158778,66013,152313,60501,111731,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,4388,--,538,--,
营业总成本(万元),487845,317596,200075,99819,693138,460464,268720,118279,692631,375083,243425,122184,829305,382100,231925,111321,705123,475048,339420,120010,587015,373485,211960,60788,281368,174338,108071,45940,225040,119781,77431,23403,137540,83927,51863,20277,117134,74189,49758,94619,35516,88813,33162,79335,
营业成本(万元),372108,240881,149606,74412,580618,380237,216628,91907,604211,321475,207745,101450,733997,316964,189207,90116,616930,413186,298691,100403,507757,318575,176438,43497,230511,143933,89026,36919,187642,95176,61686,15454,112229,65738,40184,14022,88032,52838,35016,72978,35516,69364,23215,54837,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,--,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,--,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,--,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,--,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,--,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,--,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,--,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,9185,--,461,--,
营业税金及附加(万元),2288,1665,1141,517,3163,2543,1779,1062,7880,4128,3628,4462,23907,14004,8633,4238,21370,14185,9275,3735,17597,10453,6086,2339,12033,7919,5069,2173,13390,8017,5385,2061,9313,6273,4065,1719,7214,4829,3151,4929,0,5116,2049,4175,
销售费用(万元),8440,5605,3860,2032,8171,5167,3468,1677,7699,4410,2916,1350,4964,3575,2611,1646,4161,2654,2121,1139,2729,1448,1016,543,1932,1195,840,529,225,--,--,--,--,0,--,--,0,0,0,0,0,40,0,38,
