报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),356381,230789,106925,395790,280240,171344,78677,360714,267724,186137,101500,422149,315043,214580,103668,486078,370985,250302,121644,628853,496768,358119,160029,604174,471230,311950,144955,515048,385379,255224,113169,435006,328548,221925,110735,360915,278347,394307,291189,
营业收入(万元),356381,230789,106925,395790,280240,171344,78677,360714,267724,186137,101500,422149,315043,214580,103668,486078,370985,250302,121644,628853,496768,358119,160029,604174,471230,311950,144955,515048,385379,255224,113169,435006,328548,221925,110735,360915,278347,394307,291189,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业总成本(万元),331091,219020,102258,396886,265816,165135,75692,364823,263672,177593,93327,413467,303467,205378,98160,452775,353225,237265,115235,544769,423381,299294,136419,508650,387188,257959,120751,433341,313028,208096,92066,370089,274745,188010,95271,311805,237545,350099,249500,
营业成本(万元),275795,181763,79461,312857,214589,131489,61312,275210,198304,137036,75875,314839,232598,156744,74227,364502,278463,185215,87994,436999,341670,244680,114395,389737,299754,199586,93674,341811,247661,163596,72461,298155,223298,152210,79733,261074,204735,295598,207705,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
研发费用(万元),12044,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业税金及附加(万元),2949,2105,1188,4487,2695,1683,722,2658,1683,1175,472,3251,2232,1674,915,3520,2315,1414,603,5121,3880,3065,808,4687,3468,2391,1122,3825,2829,1362,467,2857,2122,1375,611,1598,1152,1762,1561,
销售费用(万元),14057,9413,4902,18487,13359,8475,4045,17289,13543,8241,3875,17082,11684,7168,3353,17187,12452,8800,4208,20907,14523,9449,3950,19719,13397,8667,3317,18266,11489,7021,3406,13872,8460,5646,2336,9582,6319,11168,8898,
管理费用(万元),22153,21540,8926,45243,31641,20103,7861,45722,34303,23263,9962,47874,39867,27913,15402,56038,44037,30895,15579,78933,56408,37121,14320,94063,68140,45514,21081,77607,55077,37054,15645,56573,40150,28134,11838,43944,27908,40427,28586,
财务费用(万元),2341,1529,145,1656,1653,1044,690,-1422,-1322,-1465,-990,-2984,-1424,-1084,-1497,-7717,-3515,-1931,-1107,-10696,-7091,-5060,-3166,-8263,-5365,-3222,-2071,-11457,-7861,-5695,-1791,-7084,-4967,-2190,-662,-7067,-4080,-4069,-2439,
