报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),25239,94503,68041,44132,20770,68281,45585,28512,12845,67124,50257,33793,15181,77379,55070,36363,17293,80300,56851,38127,18055,82957,61689,40311,18233,94467,73820,48087,25322,94899,68353,43318,20772,62519,40688,25223,11330,64346,51084,32188,12742,62378,28304,51704,43587,29256,
营业收入(万元),25239,94503,68041,44132,20770,68281,45585,28512,12845,67124,50257,33793,15181,77379,55070,36363,17293,80300,56851,38127,18055,82957,61689,40311,18233,94467,73820,48087,25322,94899,68353,43318,20772,62519,40688,25223,11330,64346,51084,32188,12742,62378,28304,51704,43587,29256,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
营业总成本(万元),24893,93648,66784,43174,19761,69583,47945,30193,12967,73489,54255,36655,15896,80147,57493,38198,18381,160587,116678,58186,21106,87462,62546,41173,19489,96854,66325,43862,22511,85107,60569,38559,18867,58346,37643,23418,10714,59169,44357,27623,10915,53236,24796,45615,38586,27178,
营业成本(万元),22776,82734,60031,38746,17973,58979,39852,24877,11250,59039,44293,29984,13540,67733,48424,31982,15631,83502,56260,37206,16060,71793,51836,34504,16161,82250,56583,37385,19619,73531,52974,33653,16829,50717,32976,20553,9539,52233,39743,24850,9621,48091,23024,42071,36082,24792,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
营业税金及附加(万元),100,427,330,187,75,421,65,26,10,98,88,49,17,154,127,101,28,124,90,79,39,107,63,43,21,140,60,29,5,120,119,67,24,42,28,22,7,172,131,86,28,121,37,80,81,51,
销售费用(万元),556,2618,1878,1232,427,2458,1689,1094,459,2552,1995,1428,721,2108,1827,1139,486,3039,2413,1666,907,3028,2284,1487,727,2984,2014,1410,683,2585,1779,1165,525,1991,1396,780,292,1682,1285,695,265,1199,392,782,843,910,
管理费用(万元),1493,6006,3998,2588,1264,5864,4799,4173,1256,8229,5804,3774,1342,6671,5283,3527,1691,19405,12919,8801,3517,10741,7640,5163,2188,8225,5946,3912,1829,7095,4550,2816,1179,4285,2496,1575,651,4138,2656,1635,680,2537,1031,2271,1529,946,
财务费用(万元),84,160,78,64,-52,25,23,-86,-27,619,497,508,353,1903,1343,934,473,3343,2649,1744,573,2086,1138,395,392,2610,1511,967,374,1145,870,667,310,1075,733,475,226,980,544,359,321,1049,187,298,171,187,
