报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),165902,104338,48147,172303,122102,77501,36979,137722,98421,116215,95581,89984,67394,
营业收入(万元),165902,104338,48147,172303,122102,77501,36979,137722,98421,116215,95581,89984,67394,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),151379,93263,41907,149348,103817,66358,30676,117958,83918,100995,83259,76699,58230,
营业成本(万元),114936,71185,32421,114407,80653,51206,23031,89717,64748,81303,66051,62145,46770,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1081,657,297,1292,864,547,313,787,564,559,471,633,190,
销售费用(万元),17850,11395,4567,19302,12268,8196,3811,15696,11203,9482,7539,5865,4309,
管理费用(万元),13809,8717,4386,14701,9681,6295,3236,12491,8281,9464,7508,7046,5382,
财务费用(万元),2936,786,97,-791,139,-26,266,-1111,-1112,225,1211,1126,893,
资产减值损失(万元),766,523,138,438,211,139,18,377,234,-36,479,-116,686,
公允价值变动收益(万元),133,133,133,457,378,171,385,-370,-31,-529,308,--,--,
投资收益(万元),405,193,150,-835,-420,-374,-145,-84,6,15,79,-6,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),17357,13403,6523,22578,18243,10940,6543,19310,14479,14705,12709,13279,9164,
营业外收入(万元),119,121,1549,1571,460,39,80,438,186,265,356,812,387,
营业外支出(万元),130,121,24,225,135,110,22,99,52,52,52,279,26,
非流动资产处置损失(万元),33,31,--,216,85,88,22,24,21,7,48,102,2,
利润总额(万元),17346,13403,8048,23924,18569,10869,6601,19650,14613,14918,13013,13812,9525,
所得税费用(万元),2958,2222,1341,4063,4386,2867,1463,3150,2023,1792,2069,2307,1506,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),14387,11181,6707,19861,14183,8003,5138,16500,12589,13126,10945,11505,8020,
归属于母公司所有者的净利润(万元),14498,11316,6735,20040,14190,8067,5136,16426,12467,13082,10814,11397,8039,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-111,-135,-28,-179,-7,-64,2,74,122,44,131,108,-20,
基本每股收益,0.6,0.47,0.28,1.03,0.79,0.45,0.29,0.91,0.69,0.73,0.6,0.63,--,
稀释每股收益,0.6,0.47,0.28,1.03,0.79,0.45,0.29,0.91,0.69,0.73,0.6,0.63,--,
