报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),13145,99516,55853,30439,12822,72410,45572,25695,9328,29459,20044,12404,4255,17276,11598,8508,4248,15802,10975,7581,3746,13115,9135,6578,3135,16019,12113,8737,4442,14264,8915,7006,
营业收入(万元),13145,99516,55853,30439,12822,72410,45572,25695,9328,29459,20044,12404,4255,17276,11598,8508,4248,15802,10975,7581,3746,13115,9135,6578,3135,16019,12113,8737,4442,14264,8915,7006,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),12882,93821,51583,28942,12681,62043,39765,23327,9243,30126,19911,12135,4341,17249,11645,8267,4087,15574,10938,7531,3561,13480,9407,6371,2743,10879,7825,5618,2821,9561,6420,5059,
营业成本(万元),8189,64612,35074,18784,8173,42519,27263,15996,5616,16874,10980,6553,1986,7448,4558,3246,1517,6498,4338,2991,1292,4916,2965,2045,694,4000,2890,2336,1171,3551,2745,2155,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),67,872,420,264,110,625,314,132,52,254,184,121,43,258,161,113,52,263,190,139,58,324,266,186,92,444,270,187,94,213,167,84,
销售费用(万元),1116,4872,3788,2412,1239,4127,3077,1934,911,3261,2419,1485,676,2853,2123,1617,821,3028,2295,1585,760,2904,2155,1392,531,1962,1299,924,426,1492,1197,904,
管理费用(万元),3967,15599,10778,7450,3689,12615,9139,6015,3036,10653,7528,4667,2052,8337,5992,3974,2092,7188,5190,3633,1869,7156,5239,3540,1831,5630,4009,2404,1074,4153,2507,1874,
财务费用(万元),-180,166,12,-269,-290,-1471,-1456,-1185,-369,-1582,-1313,-762,-401,-1895,-1384,-831,-435,-1987,-1391,-938,-481,-1999,-1366,-853,-431,-1209,-712,-267,22,189,81,-33,
资产减值损失(万元),-277,7701,1510,302,-240,3628,1427,435,-2,667,113,71,-15,248,195,148,41,583,316,121,64,179,147,61,26,52,69,34,52,-18,-232,97,
公允价值变动收益(万元),--,3123,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,
投资收益(万元),51,134,1669,51,19,53,49,33,20,16,-78,-60,-39,-3,1,-12,-23,7,-8,-2,4,14,-20,-0,-13,-4,32,39,17,20,44,21,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,2,--,--,--,-19,--,--,-39,-3,--,--,--,1,--,--,--,14,--,--,--,-4,--,39,17,3,-26,42,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),706,11342,6721,1732,161,10420,5857,2401,105,-651,55,209,-126,24,-47,228,137,235,28,48,189,-351,-292,207,379,5137,4320,3158,1621,4703,2494,1948,
营业外收入(万元),2,156,428,278,271,1006,371,225,109,791,536,379,175,1187,962,695,320,933,579,413,172,881,641,257,111,1325,467,364,181,1179,895,533,
营业外支出(万元),4,13,10,4,3,61,36,27,6,34,4,4,0,14,6,1,1,92,49,49,1,112,107,105,2,0,0,0,0,3,20,27,
非流动资产处置损失(万元),--,--,--,3,--,35,--,23,--,19,--,3,--,2,--,1,--,0,--,0,0,7,6,5,--,0,--,--,0,3,20,4,
利润总额(万元),704,11485,7139,2006,429,11366,6192,2600,208,106,587,584,49,1197,909,923,456,1075,559,413,360,419,243,359,488,6461,4787,3522,1802,5879,3370,2454,
所得税费用(万元),130,1656,574,579,129,2336,1349,516,23,194,216,104,5,321,209,193,84,243,116,63,37,-106,-77,-34,67,901,598,428,179,815,501,341,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),573,9829,6565,1427,300,9029,4843,2083,185,-88,371,480,44,876,700,730,372,832,443,350,323,525,319,394,422,5561,4190,3094,1623,5064,2868,2112,
归属于母公司所有者的净利润(万元),722,10835,7273,1939,585,9738,5293,2334,304,176,519,484,69,1031,439,630,315,688,307,244,288,487,332,369,421,5395,4052,2963,1505,4803,2782,2090,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),-149,-1006,-708,-512,-284,-708,-451,-251,-119,-264,-148,-4,-25,-155,261,100,57,145,136,106,35,37,-12,25,1,166,137,131,117,261,86,22,
基本每股收益,0.02,0.37,0.25,0.07,0.02,0.36,0.2,0.1,0.01,0.01,0.02,0.02,0,0.06,0.03,0.04,0.02,0.04,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.74,0.57,0.44,0.25,0.8,0.46,0.35,
稀释每股收益,0.02,0.37,0.25,0.07,0.02,0.36,0.2,0.1,0.01,0.01,0.02,0.02,0,0.06,0.03,0.04,0.02,0.04,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.74,0.57,0.44,0.25,0.8,0.46,0.35,
