报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),520054,357362,229243,89607,462058,330847,226961,109676,377139,265343,201062,105313,402052,299694,198207,136627,528629,396546,285023,155402,508311,370165,301656,153156,723581,487766,343308,704110,651129,568188,
营业收入(万元),520054,357362,229243,89607,462058,330847,226961,109676,377139,265343,201062,105313,402052,299694,198207,136627,528629,396546,285023,155402,508311,370165,301656,153156,723581,487766,343308,704110,651129,568188,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),518019,354249,227049,93481,469923,337201,230030,112322,549191,312240,208080,108995,411072,294964,192565,132208,509459,370593,266548,144115,473740,335697,270513,139307,640472,436485,301571,622181,575896,524024,
营业成本(万元),392874,269369,170069,66994,337102,254657,178146,87884,368709,222584,150222,84358,292065,212174,135373,104592,368966,276577,202135,110088,328094,243069,209073,110591,495644,346380,246296,481094,467211,457790,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),34758,23055,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),5323,3327,2446,1100,6112,4218,2808,1667,5043,2163,1581,902,2167,1608,1125,165,3315,1523,850,428,3601,2202,1721,880,5529,3277,1903,5904,5407,3218,
销售费用(万元),25510,16114,9439,4036,20003,10405,6527,3000,19319,10990,6546,3025,13528,8317,5980,3729,13439,8304,5655,3152,12354,6630,4464,2441,13012,8290,4538,10678,8133,5913,
管理费用(万元),45628,29290,33209,15642,79194,52777,34363,15980,89482,56685,36574,16123,90101,59871,40254,18962,104422,73948,52460,26706,118652,75551,48786,22900,111277,68118,40952,105099,88026,54355,
财务费用(万元),17772,12573,8962,5007,21364,13930,9304,2371,17607,12727,9191,3143,9826,10357,7594,3508,11470,6694,2942,1732,5838,5535,4046,2145,12345,10420,7883,16597,5376,2453,
资产减值损失(万元),15,--,2924,702,6148,1213,-1118,1420,49031,7091,3965,1444,3385,2636,2239,1252,7848,3547,2506,2008,5202,2710,2423,351,2664,-0,-0,2809,1744,295,
公允价值变动收益(万元),-4428,-5146,-2195,-124,--,--,--,--,--,--,--,--,--,17,17,17,-17,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),7281,5688,4431,2305,10467,7461,4968,2421,9946,7927,5443,2432,13267,10711,7204,3705,9622,6975,4687,2368,8049,5672,3582,1837,4672,2767,1372,8856,7935,1304,
对联营企业和合营企业的投资收益(万元),539,163,182,77,326,340,--,--,--,199,--,--,--,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),17411,13389,11744,1321,8992,6481,4626,-226,-162106,-38970,-1575,-1250,4248,15458,12863,8141,28775,32928,23162,13655,42620,40140,34726,15686,87781,54048,43110,90785,83168,45468,
营业外收入(万元),4945,3007,2177,828,3236,1693,867,1894,11639,8415,4946,2567,9701,7554,5163,2860,17117,8006,7092,2033,15380,6968,5830,3758,11071,5872,4492,6618,9946,5472,
营业外支出(万元),2107,1930,1786,149,1005,670,410,236,781,474,265,80,1228,566,347,109,501,431,231,170,903,747,151,62,768,413,323,955,16832,1606,
非流动资产处置损失(万元),--,--,--,--,--,94,82,82,22,22,14,3,79,77,18,10,23,23,21,20,33,32,29,13,180,96,125,506,2008,1504,
利润总额(万元),20249,14466,12134,2000,11223,7504,5084,1432,-151248,-31029,3105,1238,12720,22446,17679,10892,45391,40503,30023,15518,57097,46361,40405,19382,98084,59507,47279,96448,76281,49335,
所得税费用(万元),5141,3966,3086,1158,4627,2998,1611,1001,5266,160,397,385,6524,3923,3543,1261,4621,4341,3271,1582,7057,6875,4573,2450,10879,8348,7026,13643,11030,8051,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),15108,10500,9048,842,6596,4507,3473,431,-156513,-31190,2708,853,6197,18523,14137,9630,40770,36162,26753,13937,50040,39486,35831,16932,87205,51159,40254,82805,65251,41283,
归属于母公司所有者的净利润(万元),10616,7076,6344,108,3132,2250,2126,-232,-158394,-32394,2125,517,6197,18523,14137,9630,40747,36140,26734,13930,49971,39434,35814,16919,87096,51066,40209,81750,64230,40462,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),4492,3424,2704,734,3464,2257,1348,662,1880,1204,583,335,--,--,--,--,22,22,18,7,69,52,17,13,109,94,44,1055,1021,821,
基本每股收益,0.02,0.02,0.01,0,0.01,0.01,0,-0,-0.37,-0.07,0,0,0.02,0.05,0.05,0.04,0.15,0.13,0.1,0.05,0.18,0.14,0.13,0.06,0.36,0.22,0.2,0.4,0.31,0.2,
稀释每股收益,0.02,0.02,0.01,0,0.01,0.01,0,-0,-0.37,-0.07,0,0,0.02,0.05,0.05,0.04,0.15,0.13,0.1,0.05,0.18,0.14,0.13,0.06,0.36,0.22,0.2,0.4,0.31,0.2,
