报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),184271,122447,67364,258246,167708,104395,47852,182095,129051,78053,35433,118443,80130,47694,21326,91060,55464,31223,13389,70524,46419,29344,13115,61444,41024,28027,12681,52203,22595,42255,36004,27725,
营业收入(万元),184271,122447,67364,258246,167708,104395,47852,182095,129051,78053,35433,118443,80130,47694,21326,91060,55464,31223,13389,70524,46419,29344,13115,61444,41024,28027,12681,52203,22595,42255,36004,27725,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),241954,169211,61876,232963,149874,92914,42341,163199,112498,68348,30713,111593,74229,43814,19302,86025,51744,28288,11610,66316,43334,26851,11405,53987,35574,24531,10369,44628,19535,36896,32270,25512,
营业成本(万元),154273,99995,53327,200737,128413,78933,36046,140981,96413,58124,25468,92792,62005,36320,16108,69421,41585,22634,9515,52631,34159,21291,8713,40481,26520,18190,7930,32534,14067,26324,23473,19112,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),6874,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),785,518,233,1721,751,415,147,1465,857,690,276,1500,994,547,217,1475,825,420,156,1127,692,436,140,2165,1830,1287,592,2351,993,2128,1671,1168,
销售费用(万元),4313,2981,1422,5405,3416,2140,918,3123,2322,1721,724,2518,2093,1146,563,2457,1666,867,385,1953,1590,854,352,1653,1333,707,258,1223,575,952,758,601,
管理费用(万元),14758,13368,6280,23343,16342,10799,4906,17041,11848,7547,3886,14000,8777,5723,2604,12229,7431,4485,2038,10519,7003,4412,2165,9262,5653,3809,1470,8373,3512,7032,6346,4683,
财务费用(万元),-208,-45,59,-825,-690,-549,-328,-680,-557,-432,-30,-247,-210,-176,-95,-369,-301,-194,-108,-805,-730,-427,-97,-184,-72,-51,-10,-7,-7,-18,35,27,
资产减值损失(万元),61159,52393,556,2581,1642,1176,653,1269,1615,696,391,1030,570,254,-95,811,537,76,-377,890,620,285,132,610,311,591,128,154,395,477,-12,-79,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),199,237,66,46,-16,-69,-56,322,117,-130,-84,-384,-292,-194,-65,331,112,27,0,--,--,--,--,3,--,--,--,-231,--,1,-27,-22,
对联营企业和合营企业的投资收益(万元),-112,-74,-74,-241,-137,-69,-56,-301,-245,-175,-100,-384,-292,-194,-65,331,112,27,--,--,--,--,--,--,--,--,--,--,--,--,-27,-22,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-56825,-46105,5636,25916,18279,11840,5455,19218,16670,9576,4636,6467,5609,3686,1960,5367,3832,2962,1780,4208,3085,2493,1710,7459,5450,3496,2312,7344,3060,5360,3706,2191,
营业外收入(万元),233,40,54,255,238,169,153,855,619,552,282,308,188,43,29,170,136,75,0,283,199,110,9,912,537,523,488,331,9,216,97,1084,
营业外支出(万元),384,322,30,116,109,87,9,47,37,28,2,46,37,26,4,48,23,20,11,77,22,19,4,16,13,10,9,161,5,42,12,19,
