报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),44642,31311,13203,70279,50421,34069,16373,106269,84322,64778,33633,135960,105148,76595,38053,157520,119681,76382,41853,189668,151796,104431,58138,236558,187683,135050,70590,323718,254405,186283,90325,353473,270485,178623,77257,353915,261433,167234,82569,411374,291462,187134,82681,371701,287583,185350,100652,
营业收入(万元),44642,31311,13203,70279,50421,34069,16373,106269,84322,64778,33633,135960,105148,76595,38053,157520,119681,76382,41853,189668,151796,104431,58138,236558,187683,135050,70590,323718,254405,186283,90325,353473,270485,178623,77257,353915,261433,167234,82569,411374,291462,187134,82681,371701,287583,185350,100652,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),59455,40794,18559,107203,65603,44029,25549,130663,100656,73249,37801,154470,116831,83442,41496,182540,137796,89871,49153,220787,171979,118601,64903,271523,205469,144931,77466,353825,260461,186587,90035,361934,274733,180959,79652,397039,277895,181417,89072,414068,293658,188584,83694,403793,298112,190090,102211,
营业成本(万元),42261,28524,12852,67552,48068,31978,15292,94147,75886,57062,29826,119708,92264,67197,33771,139088,107406,68953,38207,171691,137629,94809,53567,215749,169537,120740,66077,279779,220967,161421,77879,315649,243156,159779,68898,325804,235304,150645,74629,362743,268947,172036,76439,358689,269734,171845,92914,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),627,779,127,1389,731,489,284,2298,1781,1463,648,3411,2795,2031,1348,4743,3681,2487,1252,5737,4624,2914,1597,7347,5757,4470,1932,9349,6862,4821,2314,7962,6514,4230,2373,11188,6465,4446,1972,7156,3438,2410,1290,5314,4436,3494,2798,
销售费用(万元),1632,1105,499,4745,3378,2393,1045,7049,4719,3292,1607,8140,5845,4146,1857,9716,6888,4573,2241,12292,8703,5868,3019,18410,11191,7372,3249,18984,13787,7751,3830,14567,9643,6640,2504,15107,12348,7691,3162,16798,6705,4702,2581,11722,8115,4770,1927,
管理费用(万元),9153,6110,3148,29148,12406,8433,7934,16557,11552,7783,3552,17759,12191,7692,3762,20214,14105,10292,5805,20296,14247,10083,6030,19970,13438,9446,4390,21366,13637,9311,4658,18339,13095,8585,4380,18522,13048,10866,4908,12149,7714,5290,2505,18149,12299,8034,4053,
财务费用(万元),6043,4368,1936,367,542,207,731,6493,6663,3598,2169,6390,3061,1700,761,7264,6135,4088,1652,7742,6772,4911,1705,7358,4924,2267,1863,6745,4387,2769,1358,2786,1515,1007,1499,9657,10362,7403,4401,11409,6595,3918,879,3998,3451,1884,518,
资产减值损失(万元),-261,-91,-4,4002,478,530,262,4119,54,52,-0,-938,676,676,-2,1516,-420,-522,-4,3029,5,16,-1016,2690,622,637,-45,17602,822,514,-3,2631,810,718,-2,16761,367,367,-0,3813,259,227,0,5920,77,64,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,-40,--,13,17,-10,--,--,0,
投资收益(万元),12491,11975,10684,3299,2433,1638,588,4988,2951,2068,752,6245,5797,5506,3538,3448,2757,1858,500,10762,7551,6665,6368,4998,3214,3897,828,1982,1752,1347,-196,3421,2943,2335,-349,2092,1883,1054,525,5053,1578,1080,248,1448,679,458,-252,
对联营企业和合营企业的投资收益(万元),2392,1881,624,3239,2189,1395,490,3482,2891,1918,752,3008,2853,2239,696,2813,2402,1503,500,9058,6885,6286,6000,1869,--,1764,454,1638,1461,1326,--,2150,1526,918,-349,1604,1525,826,219,1399,1244,798,243,1373,439,383,-83,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-2321,2491,5328,-33625,-12749,-8322,-8588,-19406,-13383,-6403,-3416,-12265,-5886,-1341,95,-21572,-15358,-11631,-6800,-20356,-12632,-7505,-397,-29967,-14572,-5984,-6047,-28125,-4304,1043,94,-5040,-1305,-2,-2744,-41032,-14579,-13129,-5978,2320,-618,-356,-749,-30654,-9850,-4282,-1811,
营业外收入(万元),6194,5906,69,3426,500,417,91,3832,878,492,39,16892,9471,38,6,739,445,182,21,24211,1522,1254,683,8302,6681,6616,4645,1312,583,386,137,6942,2970,959,78,46225,17226,14231,6425,1525,1795,1306,1105,620,401,493,293,
营业外支出(万元),126,67,62,539,568,578,60,615,2316,2315,31,3462,1630,1446,3,3583,2124,2117,37,2507,8,4,3,3654,39,21,9,170,59,39,26,500,298,30,4,193,92,49,10,336,57,24,6,80,36,24,13,
非流动资产处置损失(万元),59,27,0,52,51,51,60,471,413,413,12,136,128,3,2,700,695,695,32,36,0,0,--,96,2,2,--,137,38,--,--,--,1,--,1,--,--,--,--,--,6,6,0,--,2,2,0,
利润总额(万元),3747,8331,5335,-30738,-12817,-8482,-8558,-16190,-14821,-8226,-3407,1166,1956,-2749,99,-24416,-17037,-13566,-6816,1347,-11118,-6255,283,-25319,-7931,611,-1412,-26983,-3780,1391,205,1402,1367,927,-2670,5001,2555,1053,437,3509,1121,926,351,-30113,-9485,-3813,-1531,
所得税费用(万元),153,22,3,-4,5,5,0,8,--,--,--,15,1,-0,--,38,2,2,61,-4,11,9,--,180,345,402,109,775,738,866,518,336,599,354,76,3673,1968,726,300,2162,549,459,8,-164,142,76,62,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3594,8308,5332,-30734,-12822,-8487,-8558,-16197,-14821,-8226,-3407,1151,1955,-2749,99,-24455,-17040,-13569,-6877,1351,-11129,-6264,283,-25499,-8275,209,-1521,-27759,-4519,526,-313,1066,768,573,-2746,1328,587,328,137,1346,572,467,343,-29949,-9626,-3889,-1593,
归属于母公司所有者的净利润(万元),3175,7529,5718,-30779,-12325,-8205,-8500,-15989,-14742,-8197,-3383,1150,1947,-2754,120,-24010,-16879,-13445,-6843,1475,-11180,-6303,285,-25287,-8246,249,-1424,-27508,-4522,543,-343,1078,671,492,-2796,1309,651,386,210,1420,548,434,336,-29758,-9509,-3810,-1586,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),419,779,-386,45,-497,-282,-58,-209,-79,-29,-25,1,8,5,-21,-444,-161,-124,-34,-123,52,40,-2,-212,-29,-40,-97,-251,3,-17,29,-12,97,81,50,19,-64,-58,-72,-74,24,33,6,-191,-118,-79,-7,
基本每股收益,0.05,0.11,0.08,-0.45,-0.18,-0.12,-0.12,-0.23,-0.21,-0.12,-0.05,0.02,0.03,-0.04,0,-0.35,-0.25,-0.2,-0.1,0.02,-0.16,-0.09,0,-0.37,-0.12,0,-0.02,-0.4,-0.07,0.01,-0.01,0.02,0.01,0.01,-0.04,0.02,0.01,0.01,0,0.02,0.01,0.01,0.01,-0.43,-0.18,-0.08,-0.03,
稀释每股收益,0.05,0.11,0.08,-0.45,-0.18,-0.12,-0.12,-0.23,-0.21,-0.12,-0.05,0.02,0.03,-0.04,0,-0.35,-0.25,-0.2,-0.1,0.02,-0.16,-0.09,0,-0.37,-0.12,0,-0.02,-0.4,-0.07,0.01,-0.01,0.02,0.01,--,-0.04,0.02,0.01,0.01,0,0.02,0.01,0.01,0.01,-0.43,-0.18,-0.08,-0.03,
