报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),84372,54702,24131,114617,80502,51097,21800,113149,80333,53632,121697,112736,110765,109059,
营业收入(万元),84372,54702,24131,114617,80502,51097,21800,113149,80333,53632,121697,112736,110765,109059,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),74027,48180,21844,97010,68866,43256,18855,97490,70252,46845,107106,99347,98068,99039,
营业成本(万元),64145,41794,18474,81573,57969,36241,15191,83935,60306,40099,94104,87329,86431,85845,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),903,579,225,1077,392,233,106,572,360,193,677,619,578,587,
销售费用(万元),2077,1234,651,3440,2443,1687,747,2976,1970,1401,2959,2939,2770,1764,
管理费用(万元),7135,4746,2611,10122,7462,4859,2491,8911,6800,4602,8208,7169,6477,9020,
财务费用(万元),-292,-200,-117,431,586,364,110,950,745,479,980,1214,1535,1694,
资产减值损失(万元),59,28,--,366,15,-128,210,147,71,71,178,77,276,130,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),802,589,233,136,105,79,1,125,54,54,100,75,68,61,
对联营企业和合营企业的投资收益(万元),67,67,37,131,105,76,--,116,50,46,97,73,68,61,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),11166,7130,2520,17744,11742,7920,2946,15784,10136,6841,14691,13464,12765,10081,
营业外收入(万元),580,295,145,1629,1152,885,355,1627,1032,374,265,1207,685,759,
营业外支出(万元),29,7,7,85,93,39,25,24,23,22,29,6,6,11,
非流动资产处置损失(万元),7,7,7,14,9,9,--,2,0,--,--,--,--,--,
利润总额(万元),11717,7418,2658,19288,12800,8765,3275,17388,11146,7193,14926,14664,13444,10829,
所得税费用(万元),1503,874,409,2748,1756,1217,519,2382,1518,908,2145,2181,1556,1562,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),10214,6544,2248,16539,11044,7549,2756,15005,9627,6285,12781,12483,11888,9268,
归属于母公司所有者的净利润(万元),10214,6544,2248,16539,11044,7549,2756,15005,9627,6285,12781,12483,11888,8779,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,489,
基本每股收益,0.76,0.49,0.17,1.52,1.07,0.75,0.27,1.49,0.96,0.63,1.27,1.24,1.18,0.95,
稀释每股收益,0.76,0.49,0.17,1.52,1.07,0.75,0.27,1.49,0.96,0.63,1.27,1.24,1.18,0.95,
