报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),955,2292,1475,488,121,14345,14374,8988,5353,24838,18015,10486,7810,55823,39452,23931,12349,59358,45246,28820,13849,47650,28005,12940,7008,21554,15487,10283,5930,21229,16205,12230,4222,18975,13991,9464,15744,11382,14926,10162,
营业收入(万元),955,2292,1475,488,121,14345,14374,8988,5353,24838,18015,10486,7810,55823,39452,23931,12349,59358,45246,28820,13849,47650,28005,12940,7008,21554,15487,10283,5930,21229,16205,12230,4222,18975,13991,9464,15744,11382,14926,10162,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,
营业总成本(万元),1194,18586,3648,2005,669,16225,12836,8250,5167,37067,28210,20094,8227,55371,37869,22897,12028,72619,44478,28466,12696,44860,24777,10052,5952,17317,11835,7708,5078,15777,12695,9433,3648,15512,11507,8206,12701,9204,11468,8783,
营业成本(万元),1002,2622,1858,783,289,11538,9469,6256,3732,20690,14688,8809,6045,42235,30212,18098,9194,48353,33689,21790,10116,34002,18738,8235,4707,13740,9354,6396,3792,13674,10629,7585,2649,11900,8897,5960,8323,6722,8310,7087,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,
