报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),16660,10482,3308,24064,14558,9139,2917,20187,18047,7163,14279,10133,6227,
营业收入(万元),16660,10482,3308,24064,14558,9139,2917,20187,18047,7163,14279,10133,6227,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),15379,9932,4247,21653,13898,9039,4060,17499,16192,7058,12495,9758,6606,
营业成本(万元),3922,2593,677,7501,4940,3459,1425,6109,6182,2015,4293,3117,1805,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),363,250,116,436,223,120,24,333,291,120,220,237,124,
销售费用(万元),4381,2954,1531,6158,4170,2745,1135,5511,5322,2867,4223,3101,2205,
管理费用(万元),6312,3870,1864,6951,4314,2537,1239,4981,4194,1900,3408,3048,2283,
财务费用(万元),183,146,95,225,63,33,45,99,43,-11,105,138,40,
资产减值损失(万元),218,118,-36,384,187,145,191,467,159,168,246,117,149,
公允价值变动收益(万元),21,9,38,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),77,69,2,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3173,629,-899,2411,660,100,-1142,2688,1855,105,1784,375,-378,
营业外收入(万元),1,1011,595,2512,1719,1166,984,1890,2660,1301,1806,1319,623,
营业外支出(万元),--,--,--,--,--,--,--,23,24,6,1,38,19,
非流动资产处置损失(万元),--,--,--,--,--,--,--,21,7,6,0,0,7,
利润总额(万元),3174,1640,-304,4923,2378,1266,-158,4555,4491,1400,3589,1656,226,
所得税费用(万元),248,272,13,402,215,230,21,659,567,170,481,256,65,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2926,1368,-317,4521,2163,1035,-179,3896,3925,1230,3109,1400,161,
归属于母公司所有者的净利润(万元),2926,1368,-317,4521,2163,1035,-179,3896,3925,1230,3109,1400,161,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,620,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.36,0.17,-0.04,0.75,0.36,0.17,-0.03,0.65,0.65,0.21,0.52,0.23,--,
稀释每股收益,0.36,0.17,-0.04,0.75,0.36,0.17,-0.03,0.65,0.65,0.21,0.52,0.23,--,
