报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),36848,134862,86704,56844,5420,18148,14581,9856,7255,22619,25233,23081,9716,60936,43813,32168,13207,82878,53823,42638,18427,47883,18561,12337,5884,23555,11018,18384,13172,10094,
营业收入(万元),36848,134862,86704,56844,5420,18148,14581,9856,7255,22619,25233,23081,9716,60936,43813,32168,13207,82878,53823,42638,18427,47883,18561,12337,5884,23555,11018,18384,13172,10094,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),35600,134647,82962,56140,5257,22312,15188,10509,6672,24155,23637,20370,8487,53776,37540,27211,11300,71118,46057,35900,16053,38942,14126,9155,4509,17326,8171,14001,9504,8203,
营业成本(万元),26128,102654,62510,43686,3698,12214,9985,6279,4630,14355,15822,14322,5900,41096,28922,21472,8854,61091,38978,31305,14077,34438,11239,7406,3549,13963,6463,11228,7876,6741,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),95,333,373,244,73,1087,25,-19,--,285,285,284,86,411,315,527,239,619,424,350,120,368,187,144,67,262,131,4,1,5,
销售费用(万元),3501,12331,8239,4339,326,1266,755,520,278,1215,776,574,277,1307,819,494,194,1182,757,371,175,867,587,440,188,695,317,638,191,151,
管理费用(万元),4087,15262,9743,5392,601,4955,3706,2721,1175,5589,4433,3513,1310,6461,4197,2741,1111,4218,3004,1907,890,2642,1850,1156,593,1951,1005,1707,1259,1082,
财务费用(万元),1011,2629,754,581,276,143,160,91,116,968,916,872,624,3512,2710,1530,804,2975,1905,1372,533,192,-30,-136,56,314,159,268,110,132,
资产减值损失(万元),777,1437,1343,1899,283,2646,557,916,472,1743,1405,806,289,989,579,446,97,1032,990,596,257,434,293,145,57,141,97,155,66,92,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
