报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),27337,16931,8330,34020,24906,15915,6373,31544,32881,30947,24755,20172,
营业收入(万元),27337,16931,8330,34020,24906,15915,6373,31544,32881,30947,24755,20172,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),23093,14563,7317,28148,20414,13102,5512,27507,27433,25482,19904,15862,
营业成本(万元),17629,10991,5510,21244,15574,10015,4016,20425,19632,18259,13847,11056,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),237,152,67,296,171,107,35,160,160,100,75,37,
销售费用(万元),1086,675,311,1255,894,584,243,1404,1698,1374,1347,1107,
管理费用(万元),3003,2021,1056,3741,2628,1683,808,3856,4266,4280,3475,2901,
财务费用(万元),1098,689,354,1446,1091,702,410,1396,1553,1299,840,611,
资产减值损失(万元),40,34,18,167,57,12,--,266,123,170,320,150,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4244,2369,1013,5872,4492,2813,861,4037,5448,5465,4851,4310,
营业外收入(万元),433,306,28,212,160,50,23,461,412,313,642,547,
营业外支出(万元),51,51,--,331,210,102,140,13,114,131,16,9,
非流动资产处置损失(万元),45,45,--,320,200,91,--,10,113,98,--,--,
利润总额(万元),4626,2624,1041,5753,4442,2760,743,4486,5745,5647,5478,4847,
所得税费用(万元),581,323,167,799,631,388,115,576,779,762,744,713,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4045,2301,874,4954,3811,2372,628,3910,4967,4884,4733,4135,
归属于母公司所有者的净利润(万元),4045,2301,874,4954,3811,2372,628,3910,4967,4884,4733,4135,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.34,0.19,0.07,0.53,0.42,0.26,0.07,0.43,0.55,0.54,0.56,0.52,
稀释每股收益,0.34,0.19,0.07,0.53,0.42,0.26,0.07,0.43,0.55,0.54,0.56,0.52,
