报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),74017,47302,22069,84298,56837,36507,16762,64718,44997,60589,45897,39268,
营业收入(万元),74017,47302,22069,84298,56837,36507,16762,64718,44997,60589,45897,39268,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),66102,43388,20285,70627,47419,30065,13603,52800,37192,50788,39793,34829,
营业成本(万元),54781,36022,16902,58529,38784,24391,10922,43536,30437,41045,31915,27602,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),556,375,151,582,370,235,153,486,330,438,353,222,
销售费用(万元),2791,1918,965,3525,2541,1605,679,2408,1743,1994,1716,1568,
管理费用(万元),7239,4925,2349,8112,5883,3918,1839,6743,5008,6329,5401,4566,
财务费用(万元),674,339,97,-1005,-408,-288,10,-484,-295,138,232,125,
资产减值损失(万元),62,-192,-179,884,249,203,-0,111,-31,844,177,746,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,-2,-1,
投资收益(万元),-2,-2,--,-116,-116,-116,--,-45,-39,-78,1,--,
对联营企业和合营企业的投资收益(万元),-2,--,--,-116,-116,--,--,--,-39,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),8093,4068,1783,13555,9303,6327,3159,11873,7765,9723,6103,4437,
营业外收入(万元),150,83,109,382,314,176,27,424,156,314,125,51,
营业外支出(万元),34,8,0,47,13,12,10,109,37,37,47,64,
非流动资产处置损失(万元),11,2,9,9,2,1,--,42,22,7,36,57,
利润总额(万元),8209,4143,1892,13890,9604,6491,3176,12188,7884,10000,6182,4424,
所得税费用(万元),1039,476,218,1874,1721,1179,598,1983,1120,1608,1018,670,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),7170,3667,1674,12016,7882,5312,2578,10206,6764,8392,5164,3754,
归属于母公司所有者的净利润(万元),7034,3608,1613,11589,7581,5074,2464,10075,6662,8392,5037,3785,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),136,58,61,427,301,238,114,131,102,--,128,-31,
基本每股收益,0.72,0.38,0.18,1.55,1.01,0.68,0.33,1.34,0.89,1.12,0.67,0.5,
稀释每股收益,0.72,0.38,0.18,1.55,1.01,0.68,0.33,1.34,0.89,1.12,0.67,0.5,
