报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),40087,20623,6234,37823,25367,14016,4900,26196,17412,11026,3654,24003,19413,16538,13386,
营业收入(万元),40087,20623,6234,37823,25367,14016,4900,26196,17412,11026,3654,24003,19413,16538,13386,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),32753,16831,5715,31190,21465,11845,4211,20674,14646,9170,3086,19049,14861,12859,11871,
营业成本(万元),24894,12570,3941,23706,16306,8844,3030,15127,10508,6727,2220,13962,10330,9050,8548,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),475,279,98,343,154,73,17,242,147,109,19,194,213,117,64,
销售费用(万元),2544,1372,506,2217,1405,895,351,1697,1138,705,226,1352,959,718,651,
管理费用(万元),4823,2742,1236,4589,3167,1815,830,3516,2622,1561,625,3283,3036,2639,2316,
财务费用(万元),19,-69,-39,-186,-93,-34,-20,-2,-26,-20,-13,-23,74,296,166,
资产减值损失(万元),-1,-62,-26,522,527,253,3,94,257,89,10,281,249,40,126,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),8369,3791,519,6633,3902,2171,689,5521,2766,1855,568,4954,4552,3679,1515,
营业外收入(万元),31,186,38,492,237,198,49,388,290,136,43,316,236,382,283,
营业外支出(万元),59,1,1,3,1,1,1,2,0,0,0,13,30,105,1,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,--,6,24,100,0,
利润总额(万元),8341,3976,556,7122,4138,2368,737,5908,3056,1992,611,5257,4758,3956,1796,
所得税费用(万元),946,637,73,1057,757,417,104,783,429,261,76,803,680,551,287,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),7395,3339,483,6064,3382,1951,633,5125,2627,1731,535,4454,4078,3405,1510,
归属于母公司所有者的净利润(万元),7193,3222,490,5637,3135,1759,592,5005,2542,1657,499,4531,4095,3410,1528,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),202,116,-7,428,247,192,41,121,85,73,36,-77,-17,-6,-18,
基本每股收益,0.38,0.18,0.03,0.34,0.21,0.26,0.09,0.77,0.39,0.25,0.08,0.7,0.66,0.63,0.29,
稀释每股收益,0.38,0.18,0.03,0.34,0.21,0.26,0.09,0.77,0.39,0.25,0.08,0.7,0.66,0.63,0.29,
