报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),10244,52595,39064,23786,9372,45894,33518,20601,8857,41190,29043,18196,7977,39159,27082,16582,6993,39531,37648,33141,
营业收入(万元),10244,52595,39064,23786,9372,45894,33518,20601,8857,41190,29043,18196,7977,39159,27082,16582,6993,39531,37648,33141,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),11927,50910,36654,22369,8852,41526,30501,18919,8288,37192,26386,16706,7335,34839,24464,15061,6348,34565,33042,29147,
营业成本(万元),10129,42733,30728,18305,7170,35139,25671,15819,6827,30954,21857,13698,6000,29327,20390,12461,5243,29693,28303,25131,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),90,407,283,205,96,483,199,148,87,260,164,102,34,296,177,125,50,239,348,181,
销售费用(万元),367,2083,1470,1055,419,1940,1388,883,429,2050,1538,1029,426,1989,1438,1004,386,1891,1866,1658,
管理费用(万元),855,3781,3184,2246,998,3945,3268,2098,1001,3477,2471,1478,714,2642,2032,1266,616,2137,2107,1905,
财务费用(万元),474,1324,862,447,165,-127,-79,-81,-12,280,312,391,189,499,322,175,72,535,335,196,
资产减值损失(万元),12,582,128,112,5,146,54,52,-45,171,43,8,-27,87,105,30,-19,70,84,77,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1,-86,-11,40,27,137,32,24,14,79,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-1540,1843,2534,1545,547,4505,3048,1706,583,4077,2657,1490,641,4320,2619,1521,645,4966,4606,3993,
营业外收入(万元),317,49,33,32,32,483,379,347,348,229,182,160,21,446,16,15,2,96,465,198,
营业外支出(万元),6,82,71,48,53,108,83,43,47,68,37,28,18,52,45,23,5,26,35,68,
非流动资产处置损失(万元),--,--,67,45,32,97,51,19,12,29,19,17,--,--,--,14,--,--,--,--,
利润总额(万元),-1228,1810,2497,1529,526,4880,3344,2009,884,4238,2802,1623,644,4714,2590,1514,641,5037,5036,4124,
所得税费用(万元),-410,302,442,273,120,695,486,290,137,637,731,443,134,665,348,211,96,753,820,1041,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-818,1509,2055,1255,406,4184,2858,1719,747,3602,2071,1180,510,4049,2242,1302,546,4284,4216,3083,
归属于母公司所有者的净利润(万元),-818,1509,2055,1343,450,4184,2858,1719,747,3602,2071,1180,510,4049,2242,1302,546,4284,4216,3083,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,-88,-44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,-0.04,0.07,0.1,0.06,0.02,0.2,0.14,0.2,0.09,0.5,0.3,0.14,0.08,0.65,0.36,0.21,0.09,0.69,0.68,0.51,
稀释每股收益,-0.04,0.07,0.1,0.06,0.02,0.2,0.14,0.2,0.09,0.49,0.3,0.14,0.08,0.65,0.36,0.21,0.09,0.69,0.68,0.51,
