报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
营业总收入(万元),167996,116565,79053,30714,119239,74644,40331,15111,158761,111638,72404,33626,136584,98786,62039,20566,76904,60233,35471,13744,54758,43264,28255,11064,81243,70350,53724,27121,117267,91349,48641,20299,67108,12514,39096,21634,
营业收入(万元),167996,116565,79053,30714,119239,74644,40331,15111,158761,111638,72404,33626,136584,98786,62039,20566,76904,60233,35471,13744,54758,43264,28255,11064,81243,70350,53724,27121,117267,91349,48641,20299,67108,12514,39096,21634,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业总成本(万元),182088,112730,76432,28838,130112,78569,45543,15615,141898,101480,66304,30145,120917,83446,51526,17521,64091,50057,30033,12485,46013,36085,25013,10301,64405,54892,42882,22098,94080,71344,39358,16575,55091,9619,30387,20045,
营业成本(万元),138353,93889,63406,22788,93480,59329,31648,10769,116752,85222,56271,25689,98393,70772,43475,15057,57716,45716,27326,11574,40639,31852,21777,9288,58904,50799,39590,20846,85080,63813,34122,14946,48437,8229,25649,15448,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
研发费用(万元),10050,7102,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业税金及附加(万元),1011,727,370,200,899,526,291,132,1428,578,325,20,706,573,223,9,243,211,48,14,417,377,277,115,584,469,423,203,479,205,176,64,184,47,49,4,
销售费用(万元),5597,3795,2471,1038,5580,3686,2412,1105,6845,4368,2667,1199,5582,2221,1087,393,1431,1008,639,261,1431,834,530,189,1212,959,698,325,1270,1005,644,318,889,138,592,477,
管理费用(万元),8824,6163,8870,4260,14578,11638,8080,4083,17348,11757,7652,3561,15184,9639,6107,1507,5834,3990,2579,1067,5069,4282,2936,1205,5605,4145,2874,1395,7926,6494,4251,1234,4684,1017,3376,3027,
财务费用(万元),-573,-518,-165,562,-134,-565,-527,-494,-1630,-1146,-881,-384,-2058,-1205,-752,16,-1860,-1538,-1173,-507,-2318,-1787,-1123,-523,-2146,-1512,-742,-711,-678,-264,88,13,857,187,704,826,
资产减值损失(万元),18826,1572,1481,-9,15707,3955,3639,20,1155,701,270,59,3110,1445,1387,539,726,670,614,77,775,527,616,27,245,32,38,40,4,91,76,0,41,0,17,263,
公允价值变动收益(万元),-1788,-1788,-1788,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
投资收益(万元),3761,2797,2112,392,2612,1368,832,198,1519,1087,714,142,1265,1003,628,44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
对联营企业和合营企业的投资收益(万元),35,-446,--,--,-414,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业利润(万元),-11452,5524,3311,2457,-7034,-2361,-4184,-306,18382,11245,6814,3623,16932,16342,11141,3089,12814,10176,5439,1258,8745,7179,3242,762,16838,15458,10842,5023,23187,20005,9283,3724,12017,2895,8709,1589,
营业外收入(万元),21,20,12,4,14280,773,635,534,2537,1167,984,51,1462,280,49,8,327,76,61,12,327,163,151,135,492,190,19,10,1308,960,913,511,241,41,181,6,
营业外支出(万元),101,82,26,1,84,281,169,22,28,2,1,1,97,62,56,22,49,37,35,7,77,11,3,1,48,40,0,--,66,6,6,0,14,1,1531,6,
非流动资产处置损失(万元),--,--,--,--,--,79,44,21,1,1,1,1,56,36,33,22,43,32,29,1,77,11,3,1,46,--,0,--,66,--,--,0,13,0,-126,0,
利润总额(万元),-11533,5462,3297,2459,7162,-1870,-3718,206,20890,12411,7796,3673,18296,16560,11134,3075,13091,10215,5465,1264,8995,7331,3390,897,17282,15607,10861,5033,24429,20960,10190,4235,12245,2936,7359,1589,
