报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),36127,22270,7305,42746,27788,19037,6486,38693,27435,19124,5458,45090,38793,35226,35431,
营业收入(万元),36127,22270,7305,42746,27788,19037,6486,38693,27435,19124,5458,45090,38793,35226,35431,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),35300,21356,8264,39451,26491,18184,7032,35298,26102,18090,6391,41249,33974,30917,30922,
营业成本(万元),25762,15794,5562,29112,19081,13256,4741,26370,19213,13484,4200,30716,26285,24358,24851,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),377,243,97,469,232,182,63,275,173,129,23,325,287,183,170,
销售费用(万元),5754,3504,1780,6260,4458,2997,1500,5495,4296,2938,1467,7235,4870,3944,3703,
管理费用(万元),2999,1902,929,3219,2536,1686,740,2882,2129,1413,676,2653,2379,1915,1697,
财务费用(万元),-173,-134,-27,-151,-111,-89,-42,-25,-2,-4,8,-49,-43,110,165,
资产减值损失(万元),581,48,-76,542,295,152,29,301,293,130,17,369,196,407,336,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),432,143,50,188,22,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,-0,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3660,2787,-909,3482,1319,853,-546,3395,1333,1033,-933,3841,4819,4309,4509,
营业外收入(万元),4,2,1156,2212,1599,1112,333,2706,1227,957,447,1285,1245,2031,1124,
营业外支出(万元),21,21,17,22,18,2,0,6,5,4,0,46,50,32,5,
非流动资产处置损失(万元),--,--,--,14,--,--,--,0,--,--,--,6,0,1,--,
利润总额(万元),3643,2769,231,5671,2900,1963,-213,6096,2555,1986,-487,5081,6013,6308,5628,
所得税费用(万元),471,356,40,608,333,220,-2,753,301,228,6,625,797,861,770,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3172,2413,191,5063,2567,1742,-211,5342,2254,1757,-493,4456,5216,5447,4858,
归属于母公司所有者的净利润(万元),3172,2413,191,5063,2567,1742,-211,5342,2254,1757,-493,4456,5216,5447,4858,
被合并方在合并前实现净利润(万元),-528,-95,--,218,79,--,--,--,24,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.37,0.28,0.02,0.65,0.35,0.25,--,0.82,0.35,0.27,--,0.69,0.81,0.84,0.77,
稀释每股收益,0.37,0.28,0.02,0.65,0.35,0.25,--,0.82,0.35,0.27,--,0.69,0.81,0.84,0.77,
