报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),106398,68473,31302,92374,68451,43262,18736,66191,14012,48836,33532,29021,
营业收入(万元),106398,68473,31302,92374,68451,43262,18736,66191,14012,48836,33532,29021,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),56655,35531,15806,47533,34272,22323,10239,38498,8324,32524,23131,19617,
营业成本(万元),39534,25266,11176,34057,25286,16236,7309,27381,5889,21850,15562,13861,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1050,639,347,1032,667,384,169,564,138,524,274,260,
销售费用(万元),5484,3474,1531,5993,3816,2687,1044,4917,909,3963,2528,1581,
管理费用(万元),7951,4844,2304,9923,5463,3666,1576,7441,1568,6129,4356,3698,
财务费用(万元),2147,824,166,-3739,-1283,-987,137,-2037,-268,-173,340,-15,
资产减值损失(万元),489,483,282,268,323,338,4,230,89,232,71,232,
公允价值变动收益(万元),--,--,--,--,--,--,--,66,200,-110,44,--,
投资收益(万元),2097,188,--,--,--,--,--,95,-86,175,183,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),52564,33516,15496,44841,34179,20939,8497,27854,5801,16377,10628,9404,
营业外收入(万元),206,206,36,1392,805,746,250,980,36,240,396,587,
营业外支出(万元),9,2,0,33,4,4,0,2,--,62,6,19,
非流动资产处置损失(万元),--,2,--,5,4,4,--,2,--,1,1,7,
利润总额(万元),52761,33721,15532,46200,34980,21682,8747,28833,5837,16555,11018,9972,
所得税费用(万元),5005,3212,1412,2968,4993,3075,1315,4071,795,1498,1009,1382,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),47756,30509,14120,43232,29987,18607,7432,24762,5042,15057,10009,8591,
归属于母公司所有者的净利润(万元),47756,30509,14120,43232,29987,18607,7432,24762,5042,15057,10009,8591,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,3.49,4.67,1.89,7.72,5.35,3.32,1.33,4.42,0.9,2.69,1.79,1.53,
稀释每股收益,3.49,4.67,1.89,7.72,5.35,3.32,1.33,4.42,0.9,2.69,1.79,1.53,
