报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),184031,635710,449300,278541,141289,466247,345235,217955,113343,374911,287174,184757,94254,304328,234493,149181,75671,235986,189958,144701,
营业收入(万元),184031,635710,449300,278541,141289,466247,345235,217955,113343,374911,287174,184757,94254,304328,234493,149181,75671,235986,189958,144701,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),162841,571897,397499,246715,123153,415406,303483,191223,97686,330436,251150,160892,81462,268061,204558,129828,66700,204876,165682,129453,
营业成本(万元),133995,472113,330390,204506,103393,343079,252260,158136,82636,275376,212780,136464,69529,226253,174317,111046,56286,171472,137857,105803,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),649,2642,1738,1159,614,1741,1242,793,504,1398,1035,734,345,933,753,476,251,722,733,582,
销售费用(万元),18083,57006,40092,24535,11478,40472,27835,17577,8145,28192,19038,11933,5984,20704,14409,8127,4799,15142,14999,9506,
管理费用(万元),10058,38358,24901,16077,7828,29993,21828,14471,6560,25958,18761,11966,5815,20166,14950,10041,5162,17426,12371,13453,
财务费用(万元),57,-281,-243,-199,-159,-534,-385,-334,-159,-835,-739,-482,-211,-231,-182,-131,-68,-130,-97,-169,
资产减值损失(万元),--,2058,620,637,--,654,703,580,--,346,276,276,--,235,311,270,270,245,-180,279,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1261,3784,1988,1274,568,2887,1849,1261,485,1462,419,72,16,88,5,5,4,7,--,6,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
