报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业税金及附加(万元),66126,47675,31854,15890,66534,38945,25038,13363,50593,34520,18101,8236,46879,32240,16680,9313,51846,35662,23896,11512,46675,30419,19724,6220,40937,25954,17673,9264,45448,27978,16039,7030,12136,4513,2567,1115,4885,3314,2438,1374,4347,2417,1697,1030,6589,4171,3566,1948,1850,1774,897,485,
销售费用(万元),888702,659171,445098,208797,951106,698272,461761,217517,962812,689191,412084,194272,903230,636836,417424,192288,881489,626218,394931,174626,808095,583326,375824,179293,658313,469195,288996,153374,545694,390500,244096,119221,510094,368262,223349,105567,389003,292003,168037,72360,363206,274297,179272,94990,409388,293073,191391,95445,612776,389797,266085,132994,
管理费用(万元),429961,276132,391180,187346,945604,599952,391199,214633,849234,556996,343375,165846,679299,467471,306102,150216,608890,400589,244519,109950,499675,351562,224101,100527,383874,243282,147968,71745,279965,177889,109077,52296,216128,147575,94913,45094,197719,135718,84908,38971,180712,125804,85081,44021,204296,130232,83478,50126,280316,177679,120083,62137,
财务费用(万元),97326,47200,44131,45180,166528,111114,81123,35959,81631,74551,48719,34354,96706,55048,23722,18438,95061,58324,30331,19687,17793,15673,7085,5971,35130,29434,25410,4776,-6321,-12486,-12278,-1155,3285,6204,11208,5807,12082,5658,4209,5329,26414,20211,10090,5364,27050,20579,13148,6117,24875,13570,8013,2895,
资产减值损失(万元),152312,88371,63452,28979,166350,41874,18194,4109,85702,56218,24114,8692,47042,22318,10382,9692,34068,29851,18592,10035,47519,38839,24883,8058,34165,17161,13431,5005,15807,5324,4620,2399,24914,8811,4424,3789,16796,6732,4941,3395,15286,5324,3626,326,12870,3328,1540,1016,97259,84585,107481,2788,
公允价值变动收益(万元),-388,-21168,-10391,8955,30943,9862,13101,9681,-1227,11041,9115,15343,-19280,-13276,-5667,-3710,8590,567,-6443,-3800,3634,914,3310,1419,-3338,-5959,-2032,1188,-193,209,-2142,490,-5138,-4666,2876,-1284,-10306,-8431,-5633,-1620,-7971,-9543,-8627,16848,21726,31384,-516,0,-154,--,0,--,
投资收益(万元),216725,155478,109396,48100,243869,153718,79925,32888,234560,183428,69138,26862,170988,91087,62482,29630,77350,40213,28868,21017,32624,31177,23767,12963,29432,25417,6262,-1505,31575,24862,4597,3666,22532,12218,4532,2840,15471,12321,9872,3678,43511,39801,38549,37478,12584,6371,4147,1819,-12002,-13450,-9530,351,
对联营企业和合营企业的投资收益(万元),136027,97542,61523,19315,109822,57939,38654,15078,91631,59765,37896,15709,63698,27303,13941,-1226,4834,-5412,-5863,787,-8133,-2689,-5,52,1634,110,-369,-1219,3950,1483,622,1583,486,214,1496,1357,2022,1192,803,488,3045,1853,2174,2447,3497,1764,603,-79,-2497,-5383,-3555,447,
汇兑收益(万元),-4771,-4616,-2407,-1158,-2230,-1729,-963,-223,1917,788,782,-188,737,-8,-450,-271,-75,113,97,53,93,96,66,81,133,118,66,18,-61,-61,12,32,-24,7,31,43,27,6,8,11,-393,-395,-403,-253,-703,-375,-342,197,0,--,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,--,--,0,--,--,0,0,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,--,--,0,--,--,0,0,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,--,--,0,--,--,0,0,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,--,--,0,--,--,0,0,--,--,--,
营业利润(万元),409220,321264,188321,105764,411292,376145,211569,22951,12854,53235,-32351,-16936,134070,133335,134387,69783,211325,142976,89351,33336,127518,96966,65703,33080,24320,4872,-5792,-2629,122028,104159,55798,26319,-15753,-54763,-14601,7010,59073,29760,16439,616,49636,48704,43160,56065,19272,20839,-5130,-2189,-320078,-150013,-160588,-17819,
营业外收入(万元),95681,39331,34675,2230,84025,30977,17139,71309,284844,201860,129744,61532,262927,184707,107538,51869,299486,219111,142036,76205,247704,130184,77067,35108,144312,95727,69357,18586,93743,68128,51920,23268,114504,86846,50540,13888,44979,19541,13087,6476,26789,14925,7996,2446,35733,22792,14867,6018,24993,5393,2273,1262,
营业外支出(万元),10463,6368,4420,2251,16344,11526,6470,1632,18001,14934,3228,572,10127,6178,4612,1709,4908,2987,1178,285,12376,9402,6749,435,4618,3052,1239,398,11495,9504,6548,5779,21466,9570,7073,3397,6584,6092,4467,1598,10503,3879,1703,477,9748,9303,8117,787,41005,16483,16084,2459,
非流动资产处置损失(万元),--,--,--,--,--,2773,1035,652,827,338,214,90,3332,3036,2574,482,1677,585,380,108,7307,7013,5647,178,1285,856,287,48,1540,692,248,146,2364,1465,901,742,2052,1089,617,73,5654,840,460,34,1119,4289,3941,47,3502,664,462,238,
利润总额(万元),494438,354227,218576,105742,478974,395597,222238,92627,279697,240161,94166,44025,386870,311864,237314,119942,505902,359100,230209,109256,362846,217748,136021,67753,164014,97546,62326,15559,204276,162784,101170,43808,77284,22514,28866,17501,97467,43210,25059,5493,65923,59749,49453,58034,45257,34328,1620,3042,-336090,-161103,-174400,-19016,
所得税费用(万元),87918,66631,48492,26938,124504,92436,56106,25389,65943,36138,15366,8480,63870,50857,28418,21722,82629,58047,32276,16432,74377,43538,29414,19690,36743,22366,14348,8421,37171,26870,15867,7764,30044,19735,12731,4658,27113,18532,12391,4927,21871,17585,9895,2265,12412,10070,7136,4142,15789,12372,8919,4511,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,--,--,0,--,--,0,0,--,--,--,
净利润(万元),406520,287595,170084,78805,354470,303160,166132,67238,213754,204022,78800,35545,323001,261007,208895,98221,423273,301053,197933,92825,288469,174210,106607,48063,127271,75180,47978,7138,167105,135914,85302,36044,47240,2779,16136,12843,70354,24678,12668,566,44052,42164,39558,55769,32845,24258,-5517,-1099,-351879,-173475,-183319,-23527,
归属于母公司所有者的净利润(万元),346821,248966,158594,73084,266440,190610,103385,44782,160213,153811,60571,26058,256700,206457,162139,75410,318321,221927,147374,73493,210907,126498,62737,30416,79609,48744,28270,3842,101317,82597,53851,22304,43254,19548,15761,6458,47007,15340,9891,1495,50111,47043,42016,44913,39582,19051,4509,1387,-186111,-71974,-74641,-13032,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,--,--,0,--,--,0,--,--,--,--,
少数股东损益(万元),59699,38629,11490,5721,88031,112550,62747,22456,53541,50212,18230,9487,66301,54550,46756,22810,104952,79125,50559,19331,77562,47712,43870,17648,47662,26436,19708,3296,65788,53317,31451,13740,3986,-16770,375,6384,23347,9338,2777,-929,-6059,-4879,-2458,10856,-6737,5207,-10026,-2486,-165769,-101501,-108678,-10495,
基本每股收益,0.26,0.18,0.12,0.05,0.22,0.16,0.08,0.04,0.13,0.13,0.05,0.02,0.21,0.18,0.14,0.07,0.35,0.25,0.17,0.09,0.25,0.15,0.07,0.04,0.09,0.06,0.03,0,0.12,0.1,0.06,0.05,0.12,0.06,0.05,0.02,0.17,0.06,0.04,0.01,0.19,0.18,0.16,0.17,0.15,0.07,0.02,0.01,-0.72,-0.28,-0.29,-0.05,
稀释每股收益,0.26,0.18,0.12,0.05,0.22,0.16,0.08,0.04,0.13,0.13,0.05,0.02,0.21,0.18,0.14,0.07,0.35,0.25,0.17,0.09,0.25,0.15,0.07,0.04,0.09,0.06,0.03,0,0.12,0.1,0.06,0.05,0.12,0.06,0.05,0.02,0.17,0.06,0.04,0.01,0.19,0.18,0.16,0.17,0.15,0.07,0.02,0.01,-0.72,-0.28,-0.29,-0.05,
