报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),3631,10051,8004,3685,3129,9692,7936,4326,3474,9944,8173,4052,3294,8283,6821,3589,2590,7509,6267,3093,2180,7719,6011,3461,2404,7535,5610,2959,2312,8140,1379,6025,4247,2664,
营业收入(万元),3631,10051,8004,3685,3129,9692,7936,4326,3474,9944,8173,4052,3294,8283,6821,3589,2590,7509,6267,3093,2180,7719,6011,3461,2404,7535,5610,2959,2312,8140,1379,6025,4247,2664,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
营业总成本(万元),2774,9864,6749,3772,2254,8678,6572,4127,2593,8497,6265,3343,2009,6872,4854,3006,1727,6034,4543,2425,1167,5830,3995,2606,1443,5458,3873,2114,1223,4720,834,4017,3026,1755,
营业成本(万元),1405,3453,2467,1186,1127,2907,2600,1478,1387,3486,2882,1160,1013,2157,1655,925,749,2105,1777,853,558,2833,2127,1323,989,2844,1840,905,747,2576,483,2490,1776,1040,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
营业税金及附加(万元),54,86,85,42,29,93,79,35,36,83,77,37,34,91,79,40,37,74,72,31,30,73,56,32,13,63,58,25,21,39,3,20,16,11,
销售费用(万元),535,2431,1646,1058,440,2038,1371,931,411,2204,1502,996,458,1984,1355,876,420,1572,1127,731,329,1599,1116,836,288,1461,1094,593,241,1086,193,818,597,266,
管理费用(万元),897,4070,2684,1602,665,3603,2505,1684,739,2695,1804,1209,542,2745,1944,1345,615,2584,1858,1024,371,1809,1317,873,406,1322,941,617,211,1034,158,672,609,443,
财务费用(万元),-134,-349,-159,-103,-14,-26,-18,-12,-6,-82,-77,-67,-52,-301,-265,-178,-107,-354,-316,-216,-133,-589,-564,-452,-263,-228,-72,-30,-17,-27,-8,-7,16,6,
资产减值损失(万元),16,173,27,-12,8,62,35,11,26,110,78,8,13,196,87,-2,14,54,25,3,12,105,18,9,11,-5,14,3,21,13,6,26,12,-10,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,110,-103,-7,
投资收益(万元),101,375,-253,-171,-32,398,325,238,143,714,518,317,113,442,405,232,126,278,205,106,27,136,74,15,--,--,--,--,0,0,0,133,64,7,
对联营企业和合营企业的投资收益(万元),15,27,-419,-312,-134,--,-1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
营业利润(万元),959,875,1114,-258,843,1412,1689,437,1024,2161,2425,1027,1398,1853,2372,815,989,1752,1928,774,1039,2026,2016,855,961,2077,1737,845,1089,3419,545,2251,1183,909,
营业外收入(万元),88,141,104,45,25,675,354,141,28,366,191,167,19,739,346,321,128,980,673,387,40,433,53,53,--,733,416,233,162,489,7,353,226,87,
营业外支出(万元),0,7,6,6,1,1,1,0,--,1,1,0,0,1,1,--,--,22,0,0,0,0,0,0,--,1,1,1,1,0,0,1,7,2,
非流动资产处置损失(万元),--,--,1,--,--,1,1,0,--,1,1,0,0,1,1,--,--,0,0,0,0,0,--,--,--,1,--,--,0,0,0,0,1,--,
利润总额(万元),1047,1009,1211,-219,866,2087,2042,577,1052,2526,2615,1193,1417,2591,2718,1136,1117,2709,2601,1160,1079,2458,2069,908,961,2809,2153,1078,1251,3908,552,2604,1401,995,
所得税费用(万元),159,159,60,2,134,258,227,91,156,303,276,119,197,339,312,111,140,378,244,113,142,351,159,93,86,314,220,155,139,368,56,209,16,0,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,
