报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),1423857,917228,471250,1889915,1416721,924086,452594,1690232,1187150,779605,341566,1755822,1375404,985528,526897,2396712,1745379,1110615,581007,2568720,1976725,1360773,657823,2798500,2221157,1481227,715872,3069907,2377948,1505397,578172,1690263,1351974,939093,392897,1076191,707877,412434,177945,1200610,956246,578364,276574,848445,618206,195034,81295,392727,244925,91951,42500,
营业收入(万元),1423857,917228,471250,1889915,1416721,924086,452594,1690232,1187150,779605,341566,1755822,1375404,985528,526897,2396712,1745379,1110615,581007,2568720,1976725,1360773,657823,2798500,2221157,1481227,715872,3069907,2377948,1505397,578172,1690263,1351974,939093,392897,1076191,707877,412434,177945,1200610,956246,578364,276574,848445,618206,195034,81295,392727,244925,91951,42500,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,0,0,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,0,0,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,0,0,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,--,0,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,--,0,0,--,--,
营业总成本(万元),1489211,973755,462607,1798657,1305055,845974,417344,1842321,1172179,788262,371665,1937739,1456753,1013828,532779,2431011,1778449,1146286,601215,2585703,1971044,1347844,650086,2773720,2167094,1417938,683359,2921963,2256901,1423705,543020,1545378,1228435,845890,340987,989690,653507,386199,174777,1042846,793621,474816,232046,688569,489200,142886,56318,301521,187431,58729,30857,
营业成本(万元),1220590,782353,399218,1436097,1045172,686987,338649,1310654,956965,647715,294696,1633446,1241412,866813,443075,2113864,1560003,1004489,542100,2367009,1821350,1246687,599366,2571773,2013284,1313572,635539,2734581,2130816,1338121,506388,1394865,1115394,768328,308267,890534,585600,344152,158367,934976,722456,427008,208993,619748,441194,123668,46818,260730,162736,49244,25169,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,0,0,0,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,0,0,0,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,--,0,0,--,--,
研发费用(万元),5104,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,--,0,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,0,0,0,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,0,0,0,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,0,0,0,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,0,0,0,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,0,0,0,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,--,0,0,--,--,
营业税金及附加(万元),30288,20960,8467,42463,26480,18912,7747,30966,12383,8337,3128,11611,8136,5239,2331,16312,11144,7273,3180,14286,10198,7198,3512,16442,13177,8808,4472,14769,9777,6468,3351,12097,9142,5998,2510,9020,6766,3368,1429,8565,6962,4196,1994,7747,5700,2244,1028,7794,4556,1887,810,
销售费用(万元),27705,19718,11521,47087,39112,23988,12174,50689,39384,23473,17469,56313,41077,30729,32200,86846,54817,29592,11238,38435,21230,14472,8643,21965,18728,12195,5930,25105,17179,10769,3953,24010,18282,12560,5932,16990,12199,6300,2061,13276,10379,6430,2276,7800,5256,1543,621,4821,3256,1374,1005,
管理费用(万元),50130,35735,11224,59671,53496,22951,12494,73856,41175,24668,12517,61816,37607,23994,10906,58894,38707,26491,14881,65608,47247,29441,14239,62199,45701,28487,12518,51603,35064,24654,9761,45860,31956,20644,7696,32232,23611,16476,4851,26632,22764,15567,9583,24817,16121,8381,3707,12514,7125,3036,2061,
财务费用(万元),135401,94996,45060,198775,139624,91978,46028,171815,127144,88710,46631,154107,129424,87866,44278,147171,111251,75792,29819,95844,71171,48776,24325,96509,74206,52880,24900,83524,62902,42515,19567,63432,46750,30047,16287,42915,32738,22451,11840,40215,28930,19685,9158,27803,20390,6545,2939,15646,9788,3217,1812,
资产减值损失(万元),19993,19993,-12883,14564,1170,1159,253,204342,-4872,-4640,-2777,20446,-903,-813,-11,7925,2527,2650,-2,4521,-151,1270,--,4833,1998,1997,--,12381,1164,1179,--,5115,6911,8313,295,-2001,-7407,-6547,-3771,19183,2129,1929,42,653,540,504,1205,16,-30,-30,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,2179,2179,2179,3046,-2179,5,5,--,-5,--,--,0,0,0,--,0,0,0,--,0,
投资收益(万元),10240,2038,850,11993,8482,6477,6424,85720,1942,391,-767,-3172,-3175,-648,-8,5690,5743,3765,1461,12037,10639,7583,3818,10974,11887,10321,6372,-4078,-26,7644,1230,8639,9981,7210,3211,-2219,177,177,-14,2270,2169,1914,1003,763,755,--,0,-20243,-202,--,0,
对联营企业和合营企业的投资收益(万元),4028,2038,850,7323,3665,1396,1541,4983,242,-1272,-767,-4026,-3986,-1460,-70,5549,5743,3562,1461,11287,9863,--,--,9804,--,10321,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,0,0,0,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,0,0,0,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,--,0,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,--,0,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,--,0,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,--,0,0,--,--,
营业利润(万元),53362,53003,11580,105774,120413,84761,41675,-66370,16913,-8266,-30866,-185089,-84524,-28949,-5890,-28609,-27328,-31906,-18747,-4946,16320,20512,11556,35754,65950,73609,38885,143866,121021,89335,36383,155703,135699,102592,58168,82103,54553,26418,3154,160028,164794,105462,45531,160639,129761,52148,24977,70963,57292,33222,11643,
营业外收入(万元),6128,3030,1833,20068,13648,3028,176,7814,71217,70971,69900,12421,2917,2848,71,7638,951,757,526,19560,15861,7397,300,5864,3569,2886,1407,5706,3351,3060,2456,11426,2810,1891,322,8706,2964,1796,11,1706,631,418,87,2647,92,56,4,80,11,8,4,
营业外支出(万元),9950,7455,350,40743,2309,904,312,2374,1003,707,598,3145,595,358,74,2493,835,707,90,3080,487,283,96,4917,1627,1520,816,7709,1290,779,515,14982,4422,3917,2016,1145,3958,605,136,985,511,85,14,1038,407,351,111,967,347,79,35,
非流动资产处置损失(万元),--,--,--,--,762,352,0,1157,473,419,419,1962,189,110,22,466,381,316,175,2018,175,130,--,2222,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,0,0,0,--,0,
利润总额(万元),49541,48579,13063,85099,131751,86886,41539,-60929,87127,61998,38436,-175813,-82201,-26459,-5894,-23464,-27212,-31855,-18310,11533,31694,27626,11760,36701,67892,74974,39476,141863,123081,91616,38323,152147,134087,100566,56474,89664,53559,27608,3029,160749,164915,105795,45603,162248,129446,51853,24870,70076,56956,33151,11612,
所得税费用(万元),24755,17547,6780,54449,44411,25431,12549,41539,10189,1945,311,8139,8641,3426,4022,17780,9963,6262,2426,9685,12294,9062,3800,24766,27668,23994,12049,30762,43420,31385,14867,49038,39348,27171,12371,30600,18970,12514,4689,45087,39878,24634,11440,49239,34015,14316,6344,18091,18506,10810,3841,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,--,--,--,--,0,0,0,--,--,0,0,--,--,
净利润(万元),24786,31031,6283,30650,87340,61455,28990,-102468,76938,60054,38125,-183952,-90842,-29884,-9916,-41243,-37174,-38118,-20736,1848,19401,18563,7960,11935,40224,50980,27427,111101,79661,60231,23456,103109,94739,73395,44103,59064,34589,15094,-1660,115662,125036,81161,34163,113009,95431,37536,18526,51985,38451,22341,7771,
归属于母公司所有者的净利润(万元),29163,32886,6878,36809,88859,61172,29158,34214,82574,64598,42043,-167269,-84982,-28836,-9434,-36653,-35139,-35557,-18268,11696,25706,22107,8965,20153,43923,52491,27925,115058,82667,64077,25927,115884,99407,73647,40926,59947,40059,21574,2999,114954,112489,68753,27249,81935,69321,33565,16381,39904,33956,22013,7453,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-110,-100,-100,--,--,--,--,--,--,--,--,--,--,--,0,--,-4102,--,--,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
少数股东损益(万元),-4377,-1855,-594,-6159,-1519,283,-168,-136682,-5637,-4544,-3918,-16683,-5860,-1048,-482,-4590,-2035,-2561,-2468,-9848,-6306,-3543,-1005,-8218,-3699,-1510,-498,-3957,-3006,-3847,-2471,-12775,-4668,-252,3177,-882,-5470,-6480,-4660,708,12547,12408,0,31074,26110,3971,2146,12081,4494,328,318,
