报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),217001,131950,60118,269171,191043,113475,56189,259881,181417,244209,224253,193014,139642,
营业收入(万元),217001,131950,60118,269171,191043,113475,56189,259881,181417,244209,224253,193014,139642,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),202970,123916,57100,249414,176929,105815,53164,241991,169436,225935,206492,176429,127952,
营业成本(万元),184335,111567,50464,225667,159811,94923,46206,215352,150191,202387,186301,160875,116209,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1712,1149,580,3880,3165,2628,1479,8810,6189,8181,7792,7315,5223,
销售费用(万元),2402,1399,660,2629,1835,1180,651,2459,1678,2489,2263,1857,1283,
管理费用(万元),6984,4195,2201,7866,5721,3617,2272,7455,5344,7263,6308,4420,2894,
财务费用(万元),3234,1901,915,2983,2151,1409,682,2983,2300,2529,1528,514,500,
资产减值损失(万元),4303,3705,2280,6389,4246,2058,1873,4933,3733,3087,2301,1447,1842,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),81,-32,--,--,--,--,--,--,--,--,--,110,80,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,16,-21,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),14112,8003,3018,19757,14114,7660,3025,17890,11981,18274,17761,16696,11770,
营业外收入(万元),273,256,2,399,384,192,39,1189,1082,124,70,171,53,
营业外支出(万元),6,6,1,478,87,11,1,4,3,277,285,529,88,
非流动资产处置损失(万元),--,--,--,13,--,--,--,--,--,--,--,1,--,
利润总额(万元),14379,8253,3019,19678,14411,7841,3063,19075,13060,18121,17546,16338,11736,
所得税费用(万元),2941,1616,819,4106,2884,1545,885,3713,4254,5409,5036,4568,3387,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),11438,6637,2200,15572,11527,6296,2178,15362,8807,12711,12511,11770,8348,
归属于母公司所有者的净利润(万元),11469,6649,2207,15618,11561,6321,2208,15381,8814,12726,12530,11784,8377,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-31,-12,-7,-46,-34,-25,-30,-19,-8,-15,-19,-14,-29,
基本每股收益,0.19,0.11,0.1,0.68,0.51,0.28,0.1,0.68,0.39,0.57,0.56,0.54,--,
稀释每股收益,0.19,0.11,0.1,0.68,0.51,0.28,0.1,0.68,0.39,0.57,0.56,0.54,--,
