报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),16294,66336,47267,30011,15192,48618,35953,23933,11862,47810,35644,24011,11782,47099,34734,22398,11442,42411,40538,38901,
营业收入(万元),16294,66336,47267,30011,15192,48618,35953,23933,11862,47810,35644,24011,11782,47099,34734,22398,11442,42411,40538,38901,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),14217,58915,41741,26264,13482,42289,31143,20786,10367,42085,31360,21222,10368,41455,30667,19641,10100,37016,35197,33867,
营业成本(万元),11954,48401,34960,22158,11594,35606,26837,17846,8917,36154,27227,18518,9189,35472,26321,17141,9141,31806,30340,28802,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
提取保险合同准备金净额(万元),201,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
保单红利支出(万元),651,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
分保费用(万元),1153,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),258,773,475,331,127,642,298,208,128,342,247,172,76,288,194,139,77,287,262,278,
销售费用(万元),651,2474,1600,1081,588,2090,1394,901,516,1722,1056,670,241,1357,940,592,266,1150,1035,1008,
管理费用(万元),--,6339,4328,2603,979,3887,2716,1789,706,3473,2321,1340,391,3065,2251,1282,339,2883,2788,2497,
财务费用(万元),258,607,333,108,109,-264,-187,-43,50,249,379,492,471,1243,916,490,278,820,759,1403,
资产减值损失(万元),--,321,46,-16,84,327,85,85,50,145,130,30,--,29,44,-3,--,70,12,-120,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
投资收益(万元),53,806,496,496,403,--,--,--,--,--,--,--,--,0,--,--,--,1,0,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2130,8569,6023,4243,2113,6329,4810,3147,1495,5726,4284,2789,1414,5644,4067,2757,1342,5396,5342,5033,
营业外收入(万元),74,32,362,294,131,517,141,55,32,632,570,220,46,690,628,582,30,655,1156,673,
营业外支出(万元),8,51,122,108,109,3,2,0,0,9,4,4,4,17,13,11,6,27,13,32,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,4,--,--,--,0,--,--,
利润总额(万元),2195,8550,6262,4429,2135,6844,4949,3201,1527,6348,4850,3005,1456,6317,4682,3328,1366,6024,6485,5674,
所得税费用(万元),392,1152,1073,784,370,1030,850,565,253,932,782,459,246,943,670,494,228,889,983,767,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1803,7397,5189,3644,1765,5814,4099,2637,1273,5416,4068,2546,1210,5374,4012,2834,1138,5135,5502,4907,
归属于母公司所有者的净利润(万元),1803,7397,5189,3644,1765,5814,4099,2637,1273,5416,4068,2546,1210,5238,3876,2744,1087,4977,5265,4647,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,136,136,90,51,157,237,260,
基本每股收益,0.14,0.57,0.4,0.28,0.14,0.45,0.37,0.24,0.11,0.5,0.38,0.25,0.11,0.62,0.46,0.33,0.13,0.59,0.63,0.66,
稀释每股收益,0.14,0.57,0.4,0.28,0.14,0.45,0.37,0.24,0.11,0.5,0.38,0.25,0.11,0.62,0.46,0.33,0.13,0.59,0.63,0.66,
