报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),46439,30636,14410,48559,33044,22365,11084,47350,35211,23269,10351,42137,29891,20484,10976,44289,30336,20678,10997,45997,31672,22105,11807,45043,29793,20499,11091,55682,35014,18389,9686,28389,18041,15062,7847,32983,21825,15033,7925,28099,19479,13259,7359,30223,20581,13528,7137,26296,17322,11501,5813,
营业收入(万元),46439,30636,14410,48559,33044,22365,11084,47350,35211,23269,10351,42137,29891,20484,10976,44289,30336,20678,10997,45997,31672,22105,11807,45043,29793,20499,11091,55682,35014,18389,9686,28389,18041,15062,7847,32983,21825,15033,7925,28099,19479,13259,7359,30223,20581,13528,7137,26296,17322,11501,5813,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,
营业总成本(万元),44431,29205,14939,45076,31689,20737,10636,52802,34438,22096,10045,40386,28807,19502,10611,42146,29565,20455,10875,43604,31233,21686,11652,43452,29524,20108,10919,48804,31353,17616,9537,27521,16810,13619,7205,31531,20659,14412,7904,28507,19406,13272,7383,31192,20588,13292,7122,26044,16710,11209,5660,
营业成本(万元),35737,23702,12048,34416,24292,15926,7998,34515,26192,16754,7332,29014,20968,14556,8088,31195,21456,14943,8008,32334,22735,16141,8802,31918,21642,14983,8209,36731,23748,13096,7114,19300,11640,10031,5171,22918,14722,10415,5615,20195,13738,9417,5326,21919,14349,9357,5065,17601,11380,7658,3893,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,
研发费用(万元),16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,
营业税金及附加(万元),489,358,132,766,579,393,141,913,391,349,196,799,555,378,180,774,555,333,144,809,578,370,180,1645,503,307,148,2763,1062,283,128,587,398,253,132,533,360,231,107,478,342,218,104,508,356,227,106,477,385,249,121,
销售费用(万元),1591,1113,701,2543,1978,1344,758,4418,3577,2434,1298,5137,3835,2558,1352,5698,4285,2926,1610,5084,3845,2396,1154,4830,3759,2414,1374,4710,3493,2207,1163,3836,2361,1673,927,3346,2430,1642,934,2690,2024,1456,787,3175,2104,1235,695,2783,1603,958,500,
管理费用(万元),4853,2876,1488,4872,3492,2229,1350,5491,3967,2413,1186,4954,3344,2252,1239,4353,3101,2024,1006,4399,3317,2245,1250,3931,2786,1863,925,3483,2482,1661,893,2884,1721,1115,626,3148,1900,1323,736,2656,1991,1431,639,2837,2162,1492,756,3286,2017,1426,723,
财务费用(万元),1753,1160,574,1872,1350,845,389,641,311,146,33,139,106,-242,-248,119,167,228,107,966,758,534,266,1122,835,542,263,1105,567,369,239,914,663,521,336,1570,1256,886,506,2093,1567,1012,504,2194,1510,970,498,1915,1394,916,424,
资产减值损失(万元),-9,-3,-3,607,--,--,--,6825,-0,--,--,342,--,--,--,7,--,--,--,13,--,--,--,5,--,--,--,12,--,--,--,-0,26,26,13,15,-9,-84,7,395,-256,-263,23,560,108,9,3,-17,-69,1,--,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,--,--,--,2,3,3,1,-9,-8,-6,-5,8,11,5,4,1,-0,0,-0,
投资收益(万元),1137,84,72,182,-248,-182,-82,-61,1,-63,-18,-22,8,14,-1,-121,82,83,-2,2447,2429,-3,-3,238,151,157,--,47,58,32,-0,87,106,96,1,6130,76,30,--,970,970,968,3,1494,607,439,5,-27,51,155,45,
对联营企业和合营企业的投资收益(万元),120,78,82,270,-170,-114,-74,-73,-18,-16,-8,-22,-2,-1,-1,-207,-5,-3,-2,-22,-21,-3,--,-22,--,--,--,-45,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,
