报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),38696,191497,127424,82633,44839,164735,89742,49513,19014,65211,34889,21655,9241,38621,27166,17171,7438,32477,25154,16978,
营业收入(万元),38696,191497,127424,82633,44839,164735,89742,49513,19014,65211,34889,21655,9241,38621,27166,17171,7438,32477,25154,16978,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),49625,215866,141581,93372,54863,201473,109830,55072,20406,59538,31942,20988,9928,35472,24790,15256,6677,29253,20099,12659,
营业成本(万元),36368,153624,100772,65951,41006,120114,61223,28133,10303,22493,8575,5869,3141,9829,6547,4273,1986,9267,6321,4163,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),107,2116,1449,971,379,2955,1704,1046,417,1977,1266,802,345,1396,993,628,273,1227,1334,1371,
销售费用(万元),7035,32435,21935,14883,7961,43272,26766,14759,5380,18687,12273,8008,3703,13486,9708,5942,2561,11534,6000,2751,
管理费用(万元),4098,16975,12717,8575,4426,28586,17715,9946,4035,15429,9715,6320,2784,10508,7386,4285,1820,7054,6305,4211,
财务费用(万元),1732,4035,2451,1624,773,2602,1400,846,409,-206,-219,-122,-30,-21,-7,-19,-50,-204,-232,-29,
资产减值损失(万元),285,6681,2257,1368,317,3943,1022,341,-140,1159,333,111,-14,274,163,147,87,374,372,192,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-680,-2284,-2076,-1424,-589,-2366,-91,-108,-152,10404,-867,-276,3,97,97,97,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-709,-2999,-2791,-2118,-1246,-2341,-24,-18,--,-1424,-1153,-530,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-11438,-25639,-15387,-11683,-10612,-39104,-20179,-5667,-1543,16076,2080,390,-684,3245,2473,2011,761,3224,5055,4319,
营业外收入(万元),196,1408,1352,1281,549,2679,2424,1526,751,1027,572,507,108,520,410,335,104,1010,515,727,
营业外支出(万元),15,1544,935,865,70,903,259,121,1,363,156,144,21,97,111,19,11,225,64,118,
非流动资产处置损失(万元),--,--,61,61,60,232,7,3,--,1,1,--,--,5,2,--,--,10,--,11,
利润总额(万元),-11257,-25775,-14970,-11268,-10133,-37328,-18015,-4263,-793,16741,2495,754,-598,3669,2772,2327,855,4009,5506,4928,
所得税费用(万元),-2642,-8303,-4141,-3384,-2241,-13178,-5907,571,263,962,109,67,-219,-516,-307,38,168,155,-79,--,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-8615,-17472,-10830,-7884,-7892,-24150,-12108,-4833,-1056,15779,2386,686,-379,4185,3079,2289,687,3854,5585,4928,
归属于母公司所有者的净利润(万元),-2954,5514,2024,1572,-1648,5281,1935,1886,340,17331,2387,670,-321,4194,3116,2289,687,3854,5585,4928,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-5661,-22986,-12854,-9456,-6244,-29431,-14043,-6720,-1395,-1552,-1,16,-58,-9,-37,--,--,--,--,--,
基本每股收益,-0.09,0.17,0.06,0.05,-0.06,0.2,0.07,0.07,0.01,0.7,0.09,0.06,-0.04,0.47,0.35,0.25,0.08,0.43,0.62,0.55,
稀释每股收益,-0.09,0.17,0.06,0.05,-0.06,0.19,0.07,0.07,0.01,0.69,0.09,0.06,-0.04,0.47,0.35,0.25,0.08,0.43,0.62,0.55,
