报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),12807,6685,1340,24098,11469,5732,1023,21973,20890,5177,15469,13290,12378,
营业收入(万元),12807,6685,1340,24098,11469,5732,1023,21973,20890,5177,15469,13290,12378,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),12610,7338,2142,20338,11097,6561,2206,18987,17645,5690,12185,10017,11379,
营业成本(万元),9110,5025,1165,16065,8041,4656,1127,14334,13557,3988,9466,7688,8198,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),87,72,3,140,129,109,44,440,573,200,451,535,549,
销售费用(万元),680,427,186,812,532,349,198,725,541,250,350,199,131,
管理费用(万元),2639,1821,895,3272,2556,1642,914,3276,2720,1264,1748,1302,2257,
财务费用(万元),4,-4,-4,13,13,8,4,81,21,1,63,190,200,
资产减值损失(万元),90,-3,-103,36,-174,-204,-81,130,232,-13,108,105,43,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),141,15,5,115,48,34,9,28,50,50,0,3,0,
对联营企业和合营企业的投资收益(万元),-38,-33,--,71,10,10,--,-30,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),338,-638,-797,3875,421,-795,-1175,3014,3295,-463,3284,3276,1000,
营业外收入(万元),221,205,4,516,308,226,--,127,376,17,240,194,105,
营业外支出(万元),1,--,--,78,54,43,21,43,23,17,97,37,2,
非流动资产处置损失(万元),--,--,--,63,--,42,--,27,17,17,19,33,1,
利润总额(万元),559,-433,-793,4312,674,-611,-1196,3098,3647,-463,3427,3433,1102,
所得税费用(万元),141,-108,-198,908,169,-206,-299,563,687,-187,717,909,557,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),418,-325,-595,3405,506,-405,-897,2535,2960,-276,2710,2524,546,
归属于母公司所有者的净利润(万元),379,-370,-589,3267,360,-460,-855,2471,2826,-183,2507,2326,522,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),39,46,-6,137,145,55,-42,64,134,-93,203,199,24,
基本每股收益,0.06,-0.06,-0.12,0.69,0.08,-0.1,-0.18,0.52,0.6,-0.04,0.55,0.55,0.19,
稀释每股收益,0.06,-0.06,-0.12,0.69,0.08,-0.1,-0.18,0.52,0.6,-0.04,0.55,0.55,0.19,
