报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),70500,42190,19040,71475,51772,35468,16888,72865,74055,69975,59824,51411,
营业收入(万元),70500,42190,19040,71475,51772,35468,16888,72865,74055,69975,59824,51411,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),65137,38503,17342,65351,46672,31678,15156,67204,67964,64043,54318,46800,
营业成本(万元),59249,35254,15482,59884,42609,28937,13790,62055,62689,58714,48315,42240,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),241,179,49,311,132,93,32,461,519,474,1124,857,
销售费用(万元),503,329,142,576,401,267,128,514,477,465,443,320,
管理费用(万元),4040,2247,1585,4638,3347,2280,1092,4167,3946,3622,2979,2353,
财务费用(万元),907,389,84,-72,126,116,114,-177,253,841,1373,1175,
资产减值损失(万元),197,106,--,13,58,-15,--,183,80,-73,83,-145,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),267,142,27,33,33,33,33,47,37,56,57,17,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,17,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5631,3829,1724,6157,5133,3822,1765,5708,6129,5989,5563,4627,
营业外收入(万元),500,350,164,455,360,296,57,340,360,232,233,197,
营业外支出(万元),--,--,--,29,0,0,--,51,1,4,2,116,
非流动资产处置损失(万元),--,--,--,29,--,--,--,--,--,--,2,--,
利润总额(万元),6131,4179,1888,6583,5493,4118,1823,5997,6488,6218,5794,4708,
所得税费用(万元),861,482,263,871,771,647,248,782,876,830,780,640,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),5270,3697,1625,5711,4722,3471,1575,5215,5612,5388,5013,4068,
归属于母公司所有者的净利润(万元),5270,3697,1625,5711,4722,3471,1575,5215,5612,5388,5013,4068,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.53,0.39,0.16,0.76,0.63,0.46,0.21,0.7,0.75,0.72,0.67,--,
稀释每股收益,0.53,0.39,0.16,0.76,0.63,0.46,0.21,0.7,0.75,0.72,0.67,--,
