报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),690348,387482,144875,713413,503180,287679,120240,560709,475108,190430,399522,287874,221992,
营业收入(万元),690348,387482,144875,713413,503180,287679,120240,560709,475108,190430,399522,287874,221992,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),586515,344073,137932,606675,421772,253061,115090,507700,432062,178656,369287,264212,211835,
营业成本(万元),447439,255267,99961,452681,314118,183657,79222,383262,340976,136158,280215,204850,162365,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),6662,3448,1278,7132,4183,2307,817,4604,3377,1357,3374,1596,1406,
销售费用(万元),73494,47487,19549,81591,58201,35630,20526,66552,46245,20874,40155,32174,29725,
管理费用(万元),59690,38379,17093,65304,45064,31101,14273,52974,40139,18903,42538,22384,16779,
财务费用(万元),-779,-514,51,-948,-218,-48,251,1,1364,1205,2530,3051,1259,
资产减值损失(万元),8,7,--,916,424,413,1,307,-38,158,476,158,302,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),20,20,--,35,20,20,--,28,25,25,878,97,14,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),108136,43430,6944,106773,81428,34639,5150,53037,43071,11799,31112,23759,10171,
营业外收入(万元),1901,4766,285,5816,2734,2674,299,4730,2293,925,1178,1109,378,
营业外支出(万元),128,81,116,404,237,211,3,648,387,153,310,167,142,
非流动资产处置损失(万元),--,86,66,185,--,137,185,348,0,--,1,105,--,
利润总额(万元),109910,48115,7113,112185,83925,37101,5445,57119,44978,12571,31980,24701,10407,
所得税费用(万元),15522,6758,1607,17845,13018,6241,1302,8830,6438,2280,7327,3813,1591,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),94388,41356,5506,94341,70907,30861,4143,48290,38540,10291,24653,20888,8816,
归属于母公司所有者的净利润(万元),94453,41409,5552,94956,71464,31037,4165,48849,38532,10285,23950,19383,8128,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-65,-53,-46,-615,-557,-177,-22,-559,8,6,704,1505,688,
基本每股收益,2.34,1.05,0.14,2.54,1.91,0.83,0.11,1.31,1.03,0.28,0.74,--,--,
稀释每股收益,2.22,1.05,0.14,2.54,1.86,0.83,0.1,1.31,1.03,0.28,0.74,--,--,
