报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),23355,16703,8749,31488,20641,14884,8494,30191,30159,25303,17775,
营业收入(万元),23355,16703,8749,31488,20641,14884,8494,30191,30159,25303,17775,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),18836,12980,6377,24609,17393,12084,6548,24680,23647,20154,14809,
营业成本(万元),3368,2334,1224,4758,3319,2505,1392,5747,8215,8786,7638,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),317,250,141,314,129,98,29,169,258,155,85,
销售费用(万元),11556,7863,3926,13879,10166,6757,3850,12807,10384,7272,4473,
管理费用(万元),3461,2338,933,4944,3316,2406,1062,5133,4901,3311,2337,
财务费用(万元),173,193,135,704,519,362,203,805,163,313,296,
资产减值损失(万元),-39,2,17,11,-56,-44,12,19,-273,318,-21,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,-0,
投资收益(万元),353,258,10,222,210,207,15,238,133,116,117,
对联营企业和合营企业的投资收益(万元),--,3,1,5,--,3,2,5,55,70,79,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),5035,4094,2382,7101,3459,3008,1962,5750,6645,5265,3083,
营业外收入(万元),231,185,81,1085,875,703,242,592,486,409,513,
营业外支出(万元),189,185,0,93,39,30,20,80,178,173,106,
非流动资产处置损失(万元),--,0,--,2,--,0,0,13,15,0,4,
利润总额(万元),5078,4094,2463,8093,4294,3681,2184,6262,6953,5502,3490,
所得税费用(万元),-2,-2,-2,-5,-4,-1,-2,-2,28,97,87,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),5080,4096,2465,8098,4298,3682,2186,6264,6925,5405,3402,
归属于母公司所有者的净利润(万元),5080,4096,2465,8098,4298,3682,2186,6264,6925,5405,3402,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.42,0.37,0.24,0.77,0.41,0.35,0.21,0.6,0.66,0.6,--,
稀释每股收益,0.42,0.37,0.24,0.77,0.41,0.35,0.21,0.6,0.66,0.6,--,
