报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),13006,64808,46583,34194,16213,54528,40134,26573,13516,55266,45312,28368,17677,68144,54120,36450,19301,68612,51170,33457,15614,75863,57769,37809,18728,75951,55670,35066,14381,61631,45969,13848,38754,24641,11410,
营业收入(万元),13006,64808,46583,34194,16213,54528,40134,26573,13516,55266,45312,28368,17677,68144,54120,36450,19301,68612,51170,33457,15614,75863,57769,37809,18728,75951,55670,35066,14381,61631,45969,13848,38754,24641,11410,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业总成本(万元),12066,56060,39543,28490,13261,47108,32898,21881,11646,46052,36312,22707,14092,56525,44016,29818,15810,57839,42734,28090,13024,66669,50434,32783,15856,62998,46388,29439,11914,51648,38204,11882,33696,21972,10096,
营业成本(万元),8719,44144,31955,23407,11198,38895,28876,19183,9892,39886,32571,20236,12708,48138,38178,25610,13679,49177,36824,24244,11366,56140,42905,27911,13829,54771,40233,25495,10453,44226,32752,10107,27986,18533,8777,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业税金及附加(万元),181,629,395,253,126,537,305,213,140,435,335,223,120,419,278,262,128,497,384,268,100,448,251,111,3,336,245,146,23,168,115,34,79,7,2,
销售费用(万元),492,3776,1937,1336,697,3155,1917,1236,513,3059,2185,1309,665,3540,2647,1887,1087,4200,3286,2072,895,6909,5156,3392,1311,5065,3734,2384,833,3160,2359,685,2470,1557,559,
管理费用(万元),1602,6024,4247,2862,1389,5727,4207,2739,1280,7045,4921,3013,1389,6217,4645,3259,1502,6001,4588,3072,1423,6138,4373,2870,1379,5557,3966,2515,1069,3997,2932,993,3125,1835,554,
财务费用(万元),1007,751,652,347,-534,-4020,-2815,-1849,-279,-5824,-4475,-2107,-970,-3665,-2734,-1784,-902,-3225,-2466,-1616,-778,-3264,-2491,-1630,-837,-2875,-2030,-1283,-562,-67,-101,-8,-18,60,2,
资产减值损失(万元),64,736,357,285,385,2815,407,358,99,1452,774,33,180,1876,1001,585,317,1189,118,51,18,297,241,130,170,144,239,183,98,164,146,71,53,-21,202,
公允价值变动收益(万元),--,--,--,--,--,87,87,87,189,-82,5,--,5,-5,-1,0,0,-0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,31,-76,45,
投资收益(万元),267,354,131,0,-1,329,391,341,252,75,106,133,99,806,178,188,62,8,--,--,--,--,--,--,--,--,--,--,--,--,0,0,11,16,3,
对联营企业和合营企业的投资收益(万元),--,0,0,0,-1,-82,-20,-16,-8,-74,-42,-21,--,-38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
营业利润(万元),1328,10075,7170,5704,2952,7836,7715,5120,2312,9207,9112,5794,3689,12421,10281,6821,3553,10781,8435,5367,2590,9194,7335,5026,2872,12954,9283,5627,2467,9983,7765,1966,5100,2609,1362,
营业外收入(万元),0,3,760,717,359,492,729,153,47,378,208,155,38,689,546,404,65,252,190,127,11,459,274,252,13,579,401,282,110,243,61,16,84,19,31,
营业外支出(万元),3,13,13,10,1,34,23,10,1,122,83,10,2,28,20,3,3,25,25,21,3,15,12,2,1,47,16,6,0,26,17,0,12,26,57,
非流动资产处置损失(万元),--,--,3,0,0,10,9,9,--,48,10,8,0,7,6,0,--,8,8,6,0,13,11,1,0,32,--,--,--,9,--,--,0,0,0,
利润总额(万元),1325,10065,7918,6411,3310,8293,8420,5263,2358,9463,9237,5940,3725,13082,10806,7223,3616,11008,8600,5473,2597,9638,7596,5276,2884,13486,9668,5903,2577,10200,7810,1983,5172,2602,1335,
所得税费用(万元),325,1843,1329,1079,501,1335,1252,745,324,1436,1373,781,569,2063,1691,1111,594,1960,1273,808,387,1487,1173,805,445,2084,1534,913,395,1455,1183,303,730,183,78,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
净利润(万元),1000,8222,6589,5332,2809,6958,7168,4518,2034,8027,7864,5159,3156,11019,9115,6112,3022,9048,7327,4665,2210,8151,6423,4471,2439,11402,8134,4990,2182,8745,6627,1679,4442,2419,1257,
归属于母公司所有者的净利润(万元),1061,8579,6737,5400,2864,7325,7350,4639,2100,8144,7902,5194,3168,11226,9217,6161,3069,9354,7469,4801,2251,8326,6551,4582,2484,11245,8029,5018,2204,8812,6674,1692,4484,2419,1257,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,
少数股东损益(万元),-62,-357,-148,-68,-55,-367,-181,-121,-66,-117,-39,-35,-12,-207,-102,-49,-48,-306,-142,-137,-41,-175,-128,-111,-45,157,105,-28,-21,-67,-47,-12,-42,0,0,
基本每股收益,0.02,0.19,0.15,0.12,0.06,0.16,0.16,0.1,0.05,0.18,0.18,0.23,0.14,0.5,0.41,0.28,0.14,0.42,0.33,0.21,0.1,0.37,0.29,0.21,0.11,0.5,0.36,0.22,0.2,1.05,0.8,0.2,0.61,0.62,0.55,
稀释每股收益,0.02,0.19,0.15,0.12,0.06,0.16,0.16,0.1,0.05,0.18,0.18,0.23,0.14,0.5,0.41,0.28,0.14,0.42,0.33,0.21,0.1,0.37,0.29,0.21,0.11,0.5,0.36,0.22,0.2,1.05,0.8,0.2,0.61,0.62,0.55,
