报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),42531,32568,22642,224762,146793,87477,38368,257486,186782,109605,51332,188489,146546,87605,48282,75957,27200,21889,5469,37788,22237,12196,4898,39340,25485,12759,5068,28729,10926,22026,11141,8392,
营业收入(万元),42531,32568,22642,224762,146793,87477,38368,257486,186782,109605,51332,188489,146546,87605,48282,75957,27200,21889,5469,37788,22237,12196,4898,39340,25485,12759,5068,28729,10926,22026,11141,8392,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),74988,57106,29101,216910,135752,80065,31433,220088,169007,100586,47594,163461,127043,81020,44869,61307,22137,17763,4417,22801,11237,5981,2174,25007,15162,7289,2568,17928,7005,17767,8700,6856,
营业成本(万元),50310,41799,22138,174008,113965,68887,33828,187869,147030,87167,42264,139991,108723,69756,39712,52297,17681,14425,2525,20202,9339,5281,1958,21880,12235,5430,1843,13816,5299,14049,7110,5378,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),138,-134,26,1028,887,218,-17,2236,856,436,173,1763,1187,776,483,426,103,94,54,296,128,41,44,687,1003,726,281,1514,599,1136,500,462,
销售费用(万元),5194,3384,1464,12678,7384,4647,1730,7941,6251,3727,1580,7625,5421,2991,1356,3526,1060,937,695,849,562,397,187,669,394,212,48,325,84,1023,174,155,
管理费用(万元),6774,4768,1780,8450,5787,4057,1870,6721,5275,3493,1617,5820,5119,3286,1433,3404,2050,1364,491,2014,1452,1022,375,1482,1090,784,302,1361,551,779,536,438,
财务费用(万元),-688,-322,-15,-487,-28,-85,-18,1867,1678,930,182,1524,1496,861,288,-43,-322,-278,-194,-895,-695,-488,-262,-662,-40,69,119,607,294,540,302,310,
资产减值损失(万元),13261,7611,3707,21234,7757,2342,-5960,13454,7917,4833,1777,6738,5098,3351,1596,1697,1566,1220,847,335,451,-271,-127,952,480,68,-26,305,178,240,78,114,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1746,1364,817,1949,1351,731,237,34,12,9,1,3,4,4,1,59,2,2,1,1,-1,-1,-1,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),3,123,135,-53,-44,-25,14,14,12,9,1,4,4,4,1,59,2,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
