报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),9873,43014,28409,17573,8901,38541,26006,16365,8159,36362,25897,17319,7809,40692,27726,17834,38038,33327,25591,
营业收入(万元),9873,43014,28409,17573,8901,38541,26006,16365,8159,36362,25897,17319,7809,40692,27726,17834,38038,33327,25591,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),7775,33309,21646,13911,6756,29125,19563,12611,6315,27116,19264,12915,5625,28063,18909,12521,26352,24088,19103,
营业成本(万元),4612,20099,13713,8862,4260,18917,12874,8554,4204,18344,13201,9064,3610,19248,12845,8727,18413,16537,13682,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),72,573,318,232,114,405,180,122,75,405,313,219,90,500,306,223,403,376,270,
销售费用(万元),2035,8095,5163,3207,1547,7163,4708,2719,1351,6090,4015,2613,1261,5197,3535,2255,4871,4775,3335,
管理费用(万元),1223,4622,2779,1831,941,3429,2482,1715,953,3150,2377,1335,835,3561,2520,1546,2869,2574,1893,
财务费用(万元),-167,-469,-354,-248,-107,-823,-717,-536,-269,-996,-649,-323,-151,-479,-289,-223,-281,-183,-77,
资产减值损失(万元),--,388,27,27,--,35,37,37,0,123,6,6,-21,37,-7,-7,78,9,-1,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),399,1060,728,476,194,180,15,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,238,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2497,10757,7491,4138,2340,9597,6458,3754,1845,9246,6633,4404,2184,12629,8817,5313,11686,9239,6488,
营业外收入(万元),8,67,6,3,3,122,122,116,102,107,102,10,6,17,7,1,50,0,10,
营业外支出(万元),14,50,50,39,33,7,1,1,--,148,36,34,34,49,46,39,52,19,3,
非流动资产处置损失(万元),--,--,--,--,--,3,0,0,--,1,1,1,0,37,35,35,32,17,2,
利润总额(万元),2491,10774,7447,4102,2309,9712,6579,3869,1947,9205,6699,4380,2156,12597,8777,5275,11684,9220,6495,
所得税费用(万元),402,1618,1941,1046,602,2437,1673,969,490,2328,1712,1111,550,3166,2186,1343,2947,2318,1575,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2089,9157,5507,3056,1707,7276,4906,2900,1457,6876,4987,3268,1606,9432,6591,3932,8737,6902,4920,
归属于母公司所有者的净利润(万元),2093,9157,5507,3056,1707,7276,4906,2900,1457,6876,4987,3268,1606,9432,6591,3932,8737,6902,4920,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.1,0.45,0.27,0.15,0.09,0.36,0.24,0.24,0.12,0.66,0.46,0.64,0.18,1.85,1.29,0.77,1.71,1.35,0.96,
稀释每股收益,0.1,0.45,0.27,0.15,0.09,0.36,0.24,0.24,0.12,0.66,0.46,0.64,0.18,1.85,1.29,0.77,1.71,1.35,0.96,
