报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),77188,46545,20327,76745,56016,34270,14395,63679,30519,58336,52008,46890,
营业收入(万元),77188,46545,20327,76745,56016,34270,14395,63679,30519,58336,52008,46890,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),63004,38272,16717,63307,45554,28432,12245,56517,26869,52349,47910,42690,
营业成本(万元),51550,31439,14022,50775,37393,23125,9852,45521,22109,42707,38738,35807,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),525,330,132,528,255,124,49,463,93,58,53,98,
销售费用(万元),3943,2313,952,5211,3140,2029,879,3977,1577,2999,3019,1887,
管理费用(万元),5839,3452,1376,6535,4392,2800,1301,6169,2570,6350,4573,4193,
财务费用(万元),444,295,133,-76,106,72,109,212,308,909,918,638,
资产减值损失(万元),703,443,102,334,268,282,55,176,212,-673,610,67,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),14184,8272,3611,13437,10463,5838,2151,7162,3650,5987,4098,4200,
营业外收入(万元),358,95,57,1170,893,554,74,438,132,723,566,311,
营业外支出(万元),79,53,10,320,74,52,27,162,52,433,349,77,
非流动资产处置损失(万元),23,17,2,54,31,24,13,67,6,88,160,19,
利润总额(万元),14464,8315,3657,14288,11282,6340,2198,7437,3731,6277,4315,4434,
所得税费用(万元),2020,1157,556,2000,1630,961,341,963,503,778,643,535,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),12444,7158,3101,12288,9652,5379,1856,6475,3227,5499,3672,3899,
归属于母公司所有者的净利润(万元),12444,7158,3101,12288,9652,5379,1856,6475,3227,5109,4003,3973,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,390,-331,-73,
基本每股收益,1.84,1.14,0.49,1.96,1.54,0.86,0.3,1.03,0.51,--,--,--,
稀释每股收益,1.84,1.14,0.49,1.96,1.54,0.86,0.3,1.03,0.51,--,--,--,
