报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),24483,114938,87865,56090,25698,100655,74141,46480,19984,90980,67596,44333,19103,83190,62517,16732,70837,54313,51564,
营业收入(万元),24483,114938,87865,56090,25698,100655,74141,46480,19984,90980,67596,44333,19103,83190,62517,16732,70837,54313,51564,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),22941,104343,79045,50503,23002,88536,63890,39391,17103,81165,60338,39680,17265,74899,56307,15252,62418,47703,44765,
营业成本(万元),19378,92278,69073,43828,20053,75785,54834,33651,14515,69386,52318,34532,14983,65826,49438,13408,54460,42134,40064,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),231,968,737,481,225,747,371,241,99,487,368,261,115,338,246,54,325,251,179,
销售费用(万元),926,3290,2476,1562,797,4265,2460,1592,717,3186,2348,1459,679,2714,1899,572,1969,1360,1213,
管理费用(万元),1795,7810,6150,4187,1823,7473,5370,3413,1724,6123,4140,2475,1211,4492,3480,1090,4030,3180,2886,
财务费用(万元),87,160,127,63,21,89,97,83,91,1359,928,620,307,1583,1112,357,1068,668,803,
资产减值损失(万元),523,-163,481,381,82,177,757,411,-43,624,235,332,-31,-53,131,-229,565,109,-380,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-36,528,379,282,47,200,111,71,--,--,--,--,--,--,--,--,--,--,25,
对联营企业和合营企业的投资收益(万元),-36,327,199,127,-28,46,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1584,11482,9286,5928,2743,12319,10362,7161,2881,9814,7258,4652,1838,8291,6210,1480,8419,6611,6824,
营业外收入(万元),-1,69,264,228,177,1073,884,722,674,423,212,88,31,354,281,146,274,661,505,
营业外支出(万元),85,142,118,109,88,109,73,65,64,57,50,24,36,40,36,15,24,12,277,
非流动资产处置损失(万元),--,--,4,2,0,7,5,--,--,18,16,--,--,9,5,--,0,5,249,
利润总额(万元),1497,11409,9431,6047,2832,13283,11173,7818,3490,10180,7420,4717,1833,8605,6454,1611,8670,7260,7051,
所得税费用(万元),280,2080,1758,1211,615,2531,2034,1378,633,1766,1286,742,288,1333,1013,340,1736,1297,1390,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1217,9328,7673,4836,2217,10752,9139,6439,2857,8414,6134,3975,1545,7272,5441,1271,6933,5963,5661,
归属于母公司所有者的净利润(万元),1217,9328,7673,4836,2217,10752,9139,6439,2857,8414,6134,3975,1545,7272,5441,1271,6933,5775,5264,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,358,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,188,397,
基本每股收益,0.04,0.33,0.27,0.17,0.15,0.76,0.65,0.46,0.2,0.8,0.58,0.38,0.15,0.69,0.52,0.12,0.66,0.55,0.5,
稀释每股收益,0.04,0.33,0.27,0.17,0.15,0.76,0.65,0.46,0.2,0.8,0.58,0.38,0.15,0.69,0.52,0.12,0.66,0.55,0.5,
