报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),190853,129943,63198,261239,175410,115211,54242,248248,168612,111987,57990,240815,167894,115660,57270,178143,84150,56891,26919,115363,82794,57439,27195,106135,81199,58717,26291,102258,74271,51686,26548,93692,70312,49714,24765,66516,45123,28108,7798,48135,37504,17754,10136,58733,43575,33740,13748,40966,29228,16765,5693,
营业收入(万元),190853,129943,63198,261239,175410,115211,54242,248248,168612,111987,57990,240815,167894,115660,57270,178143,84150,56891,26919,115363,82794,57439,27195,106135,81199,58717,26291,102258,74271,51686,26548,93692,70312,49714,24765,66516,45123,28108,7798,48135,37504,17754,10136,58733,42582,33740,13748,40966,29223,16765,5693,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,
营业总成本(万元),172892,113571,55033,229870,153364,97106,45814,220104,145855,93474,48230,205229,141783,95402,47835,154680,71190,46814,22359,98914,71002,48570,23299,89255,74273,53861,23687,95851,67347,46724,23985,87622,64349,45641,22638,60920,41933,26647,8276,47429,36608,17555,10489,55992,40939,31906,13230,36044,25036,15777,5920,
营业成本(万元),113186,74469,35816,140325,96898,61932,29445,135580,92469,59687,31554,125131,90881,62822,28315,95263,46512,30026,11859,60408,45026,29915,11806,57370,63566,46683,20454,81681,57848,40521,20957,73800,54622,38381,19084,52436,35323,22507,6683,40663,31500,14203,8784,47272,35203,27828,11283,31603,22715,12425,4457,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,
营业税金及附加(万元),443,276,131,702,381,256,112,241,31,26,18,151,109,77,29,206,53,47,39,2060,2245,2026,682,868,577,437,197,758,508,343,148,703,598,454,132,719,285,165,33,304,191,118,61,393,231,156,62,280,164,113,21,
销售费用(万元),29355,18339,9571,41743,28287,18211,9270,38771,25600,15486,8351,36449,21589,11917,9183,21105,11623,7754,4775,16176,10578,7351,4738,13966,1728,1273,593,2628,1990,1283,611,1839,1255,925,544,1306,1138,736,186,736,683,447,164,1228,760,541,275,756,574,384,144,
管理费用(万元),27813,18856,9075,44981,27051,16293,6744,42743,27013,17257,7809,41198,27902,19540,9799,36437,12903,8930,5636,18838,12009,8496,5606,15559,6535,4150,2022,7762,5383,3513,1745,8368,5367,3857,1538,4099,2944,1759,861,4470,2630,1781,1247,5579,3586,2296,1166,6816,114,1838,805,
财务费用(万元),1665,1084,427,965,592,372,201,852,583,511,323,1652,811,789,294,1177,-45,-34,48,1375,1046,689,466,1398,1714,1195,610,2283,1618,1064,524,1962,1557,1074,517,2066,1579,1047,526,1781,1604,1006,227,1515,1159,1086,444,1843,1469,1109,493,
资产减值损失(万元),431,547,13,1152,154,43,43,1916,160,507,175,647,490,256,214,492,143,90,3,56,98,93,--,94,153,123,-189,738,--,--,--,950,949,949,823,293,664,433,-13,-526,--,--,7,5,0,0,0,-5255,0,-94,--,
公允价值变动收益(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,
投资收益(万元),984,986,933,1053,258,321,-76,977,551,410,170,1051,747,574,126,225,49,37,52,285,140,83,12,122,--,--,--,24,--,--,--,1,1,--,--,3,34,3,--,--,--,--,--,0,0,0,0,2,2,--,--,
