报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),26952,143904,95738,63938,24168,116925,78984,53044,17945,89330,68409,48353,21050,89357,70411,48191,19708,85130,66313,41820,16290,76289,57932,41749,20022,85269,61597,40525,19793,64291,28008,37574,31433,30387,
营业收入(万元),26952,143904,95738,63938,24168,116925,78984,53044,17945,89330,68409,48353,21050,89357,70411,48191,19708,85130,66313,41820,16290,76289,57932,41749,20022,85269,61597,40525,19793,64291,28008,37574,31433,30387,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业总成本(万元),25052,134443,89776,58806,22765,108599,74160,49218,17409,82478,61434,42436,19089,80110,62155,42575,17759,76603,58484,37041,14548,68740,50999,36124,17112,75053,52852,34829,17031,57328,24764,33907,27870,26155,
营业成本(万元),19875,105690,70837,47696,18492,86743,59438,39987,14122,66185,50856,35426,15757,64646,50674,35239,14756,63894,49859,31176,12163,57535,43338,31345,15035,63919,45295,29630,14483,48020,20589,28149,22029,21357,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业税金及附加(万元),186,1101,726,524,211,1062,561,326,187,582,496,385,211,620,440,382,213,402,360,225,93,345,323,237,106,163,152,152,69,172,102,89,116,109,
销售费用(万元),2035,10108,6875,3810,1722,9396,6130,3723,1285,6660,4126,2642,1076,5741,3891,2538,1261,4949,3196,2026,795,4301,3019,1955,820,4289,2769,1727,865,3077,1274,2189,2021,1653,
管理费用(万元),2539,13579,10266,6021,2264,11544,7395,4827,1763,9887,6361,3695,1779,9089,7118,4503,1732,7730,5064,3476,1586,6885,4655,2793,1317,6502,4323,3066,1425,5224,2346,3415,3285,2724,
财务费用(万元),320,-49,7,-96,-65,-998,-507,-412,-112,-1350,-786,-298,43,-1293,-506,-508,-281,-767,-386,-78,-91,-638,-456,-284,-151,-300,4,43,166,470,362,322,324,159,
资产减值损失(万元),98,4013,1065,851,141,852,1143,767,164,514,381,586,222,1307,538,420,78,396,392,215,3,311,120,79,-15,480,309,211,24,366,91,-257,95,154,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资收益(万元),-5,988,990,226,29,171,68,28,--,--,--,--,--,--,--,--,--,187,12,3,-4,-122,-105,-63,-29,-1,0,-0,2,96,0,-26,43,-8,
对联营企业和合营企业的投资收益(万元),--,-23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,96,0,-26,43,-14,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
