报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),140098,66029,26625,159164,132949,58419,23662,157720,131484,147832,145386,128513,102416,
营业收入(万元),140098,66029,26625,159164,132949,58419,23662,157720,131484,147832,145386,128513,102416,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),117015,65716,28957,143631,114613,62135,26944,142076,115008,136303,130218,111197,85544,
营业成本(万元),48500,25298,10487,57717,47819,23545,9935,58904,49509,56849,56701,50069,39664,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1724,758,238,1981,1668,715,267,2051,1776,1716,1670,1493,1100,
销售费用(万元),57137,33638,15438,70659,55830,32316,14648,65834,52833,61627,56728,46077,36267,
管理费用(万元),9193,5733,2838,11814,8264,5007,2192,12874,8861,11254,11238,9952,6962,
财务费用(万元),-54,-68,-46,19,38,-10,-98,5,20,-9,408,479,385,
资产减值损失(万元),515,357,--,1442,994,563,--,2408,2010,4867,3473,3126,1165,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1612,823,197,861,544,360,286,490,237,453,218,6637,2604,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),25237,1676,-2135,16394,18880,-3357,-2996,16134,16713,11982,15386,23953,19476,
营业外收入(万元),316,99,505,1278,923,719,239,908,615,749,2994,2769,3574,
营业外支出(万元),760,498,113,605,411,286,35,290,195,793,488,456,285,
非流动资产处置损失(万元),515,449,87,431,339,240,11,119,112,43,270,299,69,
利润总额(万元),24793,1276,-1743,17067,19392,-2924,-2792,16752,17134,11938,17893,26266,22765,
所得税费用(万元),5106,936,156,4572,4599,153,124,5310,5071,3784,5528,6823,4875,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),19687,341,-1899,12495,14793,-3077,-2915,11443,12063,8154,12365,19443,17889,
归属于母公司所有者的净利润(万元),19692,343,-1897,12495,14793,-3076,-2914,11444,12062,8155,12367,19493,17811,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,-13,--,--,
少数股东损益(万元),-5,-2,-2,-0,0,-1,-1,-1,1,-1,-1,-50,79,
基本每股收益,0.82,0.01,-0.08,0.69,0.82,-0.17,-0.16,0.64,0.67,0.45,0.69,1.27,1.4,
稀释每股收益,0.82,0.01,-0.08,0.69,0.82,-0.17,-0.16,0.64,0.67,0.45,0.69,1.27,1.4,
