报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
营业总收入(万元),45430,183132,102087,62480,24069,139819,92031,59258,26477,130693,50458,33316,10158,60741,42615,28221,10035,56373,37523,22679,8268,39554,24339,15255,7541,51399,33216,20113,7885,46122,30423,18364,7526,43909,26379,15600,6583,37281,25719,14406,5511,28154,17673,10213,22127,12925,15846,10288,
营业收入(万元),45430,183132,102087,62480,24069,139819,92031,59258,26477,130693,50458,33316,10158,60741,42615,28221,10035,56373,37523,22679,8268,39554,24339,15255,7541,51399,33216,20113,7885,46122,30423,18364,7526,43909,26379,15600,6583,37281,25719,14406,5511,28154,17673,10213,22127,12925,15846,10288,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
营业总成本(万元),43997,168628,95469,56438,24122,129260,83519,53297,25769,119963,47327,30971,10352,58153,41077,27501,10234,54461,36057,22126,9376,48151,25862,15705,8015,50605,31444,19292,7833,42755,28480,17509,7487,40103,24786,15008,6442,34218,23908,13479,4986,24774,15807,9313,19485,11855,14266,9377,
营业成本(万元),36742,141893,77442,46285,19128,104682,66720,42575,19943,97495,34984,23056,7077,40276,28672,19131,6971,35534,23610,14565,5751,29525,17752,9964,4892,36808,23409,13630,5084,30971,21135,12368,4892,29752,17833,10984,4554,26436,17727,10116,3448,18630,12054,7086,14990,8741,11713,7301,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
营业税金及附加(万元),214,1277,798,422,179,833,393,291,135,891,365,219,69,409,292,194,23,537,334,175,23,403,266,136,65,490,298,186,47,376,209,126,33,411,213,134,38,181,88,74,41,182,91,49,119,54,62,77,
销售费用(万元),2195,7590,5210,3360,1445,7379,4952,3050,1438,6725,4095,2473,1016,6482,4360,2679,1019,6649,4096,2556,1363,6466,3150,2247,1110,5511,3701,2369,1228,4741,3326,2290,1117,4316,3080,1658,623,3263,2700,1203,572,2381,0,870,1943,1338,1092,943,
管理费用(万元),3891,14151,8922,5252,3094,10729,6961,4313,2760,9036,5109,3189,1523,6618,4909,3268,1462,6666,4845,3101,1589,6724,2766,2277,1403,5011,3019,2450,1270,4496,2982,2162,1274,3895,2979,1764,1043,3120,2709,1701,825,2892,1919,1178,2147,1498,1305,832,
财务费用(万元),529,2132,1563,582,247,4793,4177,2821,1401,6258,2795,1841,850,3113,2280,1554,730,2621,1995,1282,623,2766,1892,1046,546,1263,908,549,203,870,673,409,170,681,592,380,185,871,590,289,100,443,189,97,223,158,129,107,
资产减值损失(万元),426,1584,1534,536,29,844,316,247,92,-443,-21,194,-184,1255,564,674,28,2454,1177,447,28,2267,35,35,--,1522,109,109,--,1301,154,154,--,1047,89,89,--,347,95,95,--,247,33,33,63,66,-34,117,
公允价值变动收益(万元),--,121,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,0,0,0,0,0,0,
投资收益(万元),161,1658,1607,647,252,686,84,11,-61,75,-134,-168,-104,92,10,-10,-0,-11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,0,0,0,0,-1,-1,
对联营企业和合营企业的投资收益(万元),--,210,--,--,--,125,--,--,--,8,-134,-168,--,92,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,0,0,0,0,0,0,0,
汇兑收益(万元),-1,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
