报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),151233,108067,73082,37753,144418,100401,69140,35715,110772,78625,53362,27281,74672,51228,31832,12756,39931,22298,14557,6618,30247,19789,11865,5671,26449,19005,12929,6206,26131,16224,9605,4380,17395,11128,5080,2424,12696,8456,5270,9733,6651,6488,2910,
营业收入(万元),151233,108067,73082,37753,144418,100401,69140,35715,110772,78625,53362,27281,74672,51228,31832,12756,39931,22298,14557,6618,30247,19789,11865,5671,26449,19005,12929,6206,26131,16224,9605,4380,17395,11128,5080,2424,12696,8456,5270,9733,6651,6488,2910,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),151301,102204,68151,35312,134409,91780,62145,32851,106221,71911,49183,25299,67584,46455,28875,12182,36574,20771,13579,6378,27265,18731,11185,5295,23217,16352,11389,5672,20241,13415,8284,4104,13461,9259,4685,2295,9001,5764,3502,6682,4510,4157,2051,
营业成本(万元),97961,69797,47173,25214,90520,62665,43651,24003,67985,47888,33276,17490,42702,29938,18077,7228,20097,10045,6525,3069,14316,9828,5879,2581,12524,8716,6060,2978,11714,7550,4340,2019,7982,5121,2299,1131,5040,3232,2011,3988,2685,2794,1316,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),10669,7794,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),1786,1184,784,337,1699,1186,844,378,2223,1097,956,459,1215,667,636,126,487,263,181,97,303,207,143,62,235,175,136,59,296,147,77,38,173,105,56,9,111,63,54,96,54,58,12,
销售费用(万元),11285,7630,5246,2521,10133,6578,3925,1849,7561,5214,3414,1619,6051,4092,2672,1345,5828,3983,2612,1221,5367,3751,2451,1334,5067,3865,2660,1436,4251,2973,2044,1188,2606,1905,1162,560,1595,1069,624,1056,780,648,377,
管理费用(万元),16468,11312,11931,5589,23947,17923,11568,5682,19942,14638,9480,4791,13828,9250,5884,3117,8884,5820,3865,1838,6869,4641,2587,1309,5638,3838,2561,1192,4090,2787,1917,938,2992,2116,1237,615,2111,1250,780,1392,902,606,326,
财务费用(万元),5410,3824,2385,1264,4476,3027,1882,922,3407,2345,1582,818,2634,1928,1205,325,575,309,187,108,-35,-63,-53,-52,-490,-429,-227,-144,-530,-294,-206,-135,-454,-104,-68,-13,123,104,41,84,31,19,0,
资产减值损失(万元),7723,662,632,387,3635,401,275,17,5103,730,475,122,1155,580,400,42,703,350,209,45,445,366,178,61,243,188,199,151,421,253,112,55,162,116,-1,-6,22,46,-7,67,57,32,20,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
投资收益(万元),4778,2602,706,83,2455,757,395,139,5622,118,12,24,467,325,299,12,-47,-28,-16,--,-64,-64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
对联营企业和合营企业的投资收益(万元),445,--,--,--,505,--,--,--,373,--,--,--,131,--,--,--,-47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
