报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),159509,605698,449535,293116,145304,435297,305326,209493,90998,452183,340357,243586,132754,534522,394364,291124,143861,480148,335539,215768,94532,354709,265969,182051,83152,306628,235603,143167,64392,231769,175907,112737,60824,216115,160062,53642,224017,198800,
营业收入(万元),159509,605698,449535,293116,145304,435297,305326,209493,90998,452183,340357,243586,132754,534522,394364,291124,143861,480148,335539,215768,94532,354709,265969,182051,83152,306628,235603,143167,64392,231769,175907,112737,60824,216115,160062,53642,224017,198800,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
营业总成本(万元),122265,491958,369377,244305,124640,355435,252417,178256,84957,372213,262550,172090,92803,372969,280148,202403,99515,367310,269694,181010,80861,313729,236258,162684,73163,250989,193015,117126,52548,186397,144672,93073,52193,182200,136645,48244,194167,172846,
营业成本(万元),98400,410280,308742,204898,107143,296519,208815,150496,70857,305947,217459,139008,76764,302096,227583,161802,85239,311846,227091,152295,69574,268620,200757,137979,62567,214274,169425,102101,44719,163884,126964,80273,45514,159661,119939,44853,166874,153654,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
